Player: 柯洁, Date: 2015-12-31, Rating: 3691, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 李钦诚, Date: 2015-06-23, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 李钦诚, Date: 2015-06-16, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 李钦诚, Date: 2015-06-13, Rating: 3535, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李钦诚, Date: 2015-06-11, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 李钦诚, Date: 2015-05-28, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 李钦诚, Date: 2015-05-26, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 安国铉
Player: 李钦诚, Date: 2015-05-20, Rating: 3535, Black and White: 执白, Result: 负, Opponent: 杨楷文
Player: 李钦诚, Date: 2015-05-16, Rating: 3535, Black and White: 执白, Result: 负, Opponent: 古力
Player: 李钦诚, Date: 2015-05-10, Rating: 3535, Black and White: 执白, Result: 负, Opponent: 罗玄
Player: 李钦诚, Date: 2015-05-10, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 李钦诚, Date: 2015-05-09, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 佐田笃史
Player: 李钦诚, Date: 2015-05-08, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 本木克弥
Player: 李钦诚, Date: 2015-05-08, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 李钦诚, Date: 2015-05-06, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 李钦诚, Date: 2015-05-01, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 李钦诚, Date: 2015-04-22, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 李钦诚, Date: 2015-04-10, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 李钦诚, Date: 2015-04-10, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 许家元
Player: 李钦诚, Date: 2015-04-07, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 李钦诚, Date: 2015-04-05, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 李钦诚, Date: 2015-04-03, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 李钦诚, Date: 2015-03-23, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 曹潇阳
Player: 李钦诚, Date: 2015-02-04, Rating: 3528, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 李钦诚, Date: 2015-02-02, Rating: 3527, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 李钦诚, Date: 2015-01-31, Rating: 3527, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 李钦诚, Date: 2015-01-29, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 李钦诚, Date: 2015-01-27, Rating: 3527, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 唐韦星, Date: 2015-12-06, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 唐韦星, Date: 2015-12-04, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 唐韦星, Date: 2015-11-30, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 唐韦星, Date: 2015-11-13, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 唐韦星, Date: 2015-11-08, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 郭闻潮
Player: 唐韦星, Date: 2015-11-05, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 时越
Player: 唐韦星, Date: 2015-11-04, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 时越
Player: 唐韦星, Date: 2015-11-03, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2015-10-28, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 时越
Player: 唐韦星, Date: 2015-10-19, Rating: 3530, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 唐韦星, Date: 2015-10-17, Rating: 3530, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 唐韦星, Date: 2015-10-15, Rating: 3530, Black and White: 执白, Result: 胜, Opponent: 韩一洲
Player: 唐韦星, Date: 2015-10-13, Rating: 3530, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 唐韦星, Date: 2015-10-12, Rating: 3530, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 唐韦星, Date: 2015-10-08, Rating: 3530, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 唐韦星, Date: 2015-10-06, Rating: 3530, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 唐韦星, Date: 2015-09-18, Rating: 3530, Black and White: 执黑, Result: 胜, Opponent: 李钦诚
Player: 唐韦星, Date: 2015-09-09, Rating: 3529, Black and White: 执黑, Result: 胜, Opponent: 於之莹
Player: 唐韦星, Date: 2015-09-08, Rating: 3529, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 唐韦星, Date: 2015-09-05, Rating: 3529, Black and White: 执白, Result: 负, Opponent: 辜梓豪
Player: 唐韦星, Date: 2015-09-03, Rating: 3529, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 唐韦星, Date: 2015-09-01, Rating: 3529, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 唐韦星, Date: 2015-08-30, Rating: 3529, Black and White: 执黑, Result: 胜, Opponent: 李钦诚
Player: 唐韦星, Date: 2015-08-21, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 唐韦星, Date: 2015-08-21, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 唐韦星, Date: 2015-07-19, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 王元均
Player: 唐韦星, Date: 2015-07-18, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 唐韦星, Date: 2015-07-17, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 唐韦星, Date: 2015-07-11, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 李轩豪
Player: 唐韦星, Date: 2015-07-09, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 唐韦星, Date: 2015-07-07, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 唐韦星, Date: 2015-07-04, Rating: 3525, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 唐韦星, Date: 2015-07-02, Rating: 3525, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 唐韦星, Date: 2015-06-13, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 彭立尧
Player: 唐韦星, Date: 2015-06-08, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 李志贤
Player: 唐韦星, Date: 2015-05-28, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 唐韦星, Date: 2015-05-20, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 严欢
Player: 唐韦星, Date: 2015-05-16, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 唐韦星, Date: 2015-05-11, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 唐韦星, Date: 2015-05-06, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 唐韦星, Date: 2015-04-29, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 唐韦星, Date: 2015-04-22, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 谢尔豪
Player: 唐韦星, Date: 2015-04-16, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 唐韦星, Date: 2015-04-05, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 杨鼎新
Player: 唐韦星, Date: 2015-04-03, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 萧正浩
Player: 唐韦星, Date: 2015-03-10, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 唐韦星, Date: 2015-03-10, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2015-03-09, Rating: 3525, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 唐韦星, Date: 2015-02-02, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 唐韦星, Date: 2015-01-30, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 唐韦星, Date: 2015-01-29, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 孙腾宇
Player: 唐韦星, Date: 2015-01-27, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 唐韦星, Date: 2015-01-22, Rating: 3524, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 唐韦星, Date: 2015-01-21, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 李轩豪
Player: 唐韦星, Date: 2015-01-20, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 唐韦星, Date: 2015-01-16, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 范廷钰, Date: 2015-12-06, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 范廷钰, Date: 2015-12-04, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 廖行文
Player: 范廷钰, Date: 2015-11-13, Rating: 3521, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 范廷钰, Date: 2015-11-08, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 范廷钰, Date: 2015-10-30, Rating: 3520, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 范廷钰, Date: 2015-10-28, Rating: 3520, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 范廷钰, Date: 2015-10-17, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 刘曦
Player: 范廷钰, Date: 2015-10-12, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 彭立尧
Player: 范廷钰, Date: 2015-10-10, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 范廷钰, Date: 2015-09-29, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 范廷钰, Date: 2015-09-27, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 范廷钰, Date: 2015-09-24, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 范廷钰, Date: 2015-09-22, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 范廷钰, Date: 2015-09-19, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 公彦宇
Player: 范廷钰, Date: 2015-09-18, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 范廷钰, Date: 2015-09-05, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 周贺玺
Player: 范廷钰, Date: 2015-09-03, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 范廷钰, Date: 2015-08-23, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 范廷钰, Date: 2015-08-10, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 范廷钰, Date: 2015-08-09, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 范廷钰, Date: 2015-08-08, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 范廷钰, Date: 2015-07-27, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 范廷钰, Date: 2015-07-11, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 严欢
Player: 范廷钰, Date: 2015-07-07, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 范廷钰, Date: 2015-07-04, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 陈贤
Player: 范廷钰, Date: 2015-07-02, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 范廷钰, Date: 2015-06-30, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 范廷钰, Date: 2015-06-25, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 范廷钰, Date: 2015-06-18, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 白赞僖
Player: 范廷钰, Date: 2015-06-17, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 范廷钰, Date: 2015-06-13, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 邬光亚
Player: 范廷钰, Date: 2015-05-28, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 范廷钰, Date: 2015-05-26, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 金明训
Player: 范廷钰, Date: 2015-05-23, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 金准锡
Player: 范廷钰, Date: 2015-05-20, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 范廷钰, Date: 2015-05-16, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 杨楷文
Player: 范廷钰, Date: 2015-05-14, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 李轩豪
Player: 范廷钰, Date: 2015-05-06, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 许嘉阳
Player: 范廷钰, Date: 2015-04-29, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 周贺玺
Player: 范廷钰, Date: 2015-04-22, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 范廷钰, Date: 2015-04-07, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 范廷钰, Date: 2015-04-05, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 张强
Player: 范廷钰, Date: 2015-04-03, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 范廷钰, Date: 2015-01-27, Rating: 3521, Black and White: 执黑, Result: 负, Opponent: 孙腾宇
Player: 范廷钰, Date: 2015-01-23, Rating: 3521, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 范廷钰, Date: 2015-01-22, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 范廷钰, Date: 2015-01-21, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 范廷钰, Date: 2015-01-20, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 党毅飞
Player: 朴永训, Date: 2015-12-30, Rating: 3538, Black and White: 执黑, Result: 胜, Opponent: 吴柏毅
Player: 朴永训, Date: 2015-12-30, Rating: 3538, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 朴永训, Date: 2015-12-30, Rating: 3538, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 朴永训, Date: 2015-12-30, Rating: 3538, Black and White: 执白, Result: 胜, Opponent: 本木克弥
Player: 朴永训, Date: 2015-12-29, Rating: 3538, Black and White: 执白, Result: 胜, Opponent: 金泽真
Player: 朴永训, Date: 2015-12-29, Rating: 3538, Black and White: 执白, Result: 胜, Opponent: 芝野虎丸
Player: 朴永训, Date: 2015-12-19, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 朴永训, Date: 2015-12-18, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 朴永训, Date: 2015-12-18, Rating: 3539, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 朴永训, Date: 2015-12-17, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 朴永训, Date: 2015-12-11, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2015-12-09, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 朴永训, Date: 2015-11-25, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 朴永训, Date: 2015-11-24, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 朴永训, Date: 2015-11-22, Rating: 3539, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 朴永训, Date: 2015-11-18, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 朴永训, Date: 2015-11-16, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 朴永训, Date: 2015-11-08, Rating: 3539, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2015-10-16, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 陈时映
Player: 朴永训, Date: 2015-10-14, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 朴永训, Date: 2015-10-12, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 闵详然
Player: 朴永训, Date: 2015-10-06, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 张涛
Player: 朴永训, Date: 2015-09-30, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 洪基杓
Player: 朴永训, Date: 2015-09-27, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 卞相壹
Player: 朴永训, Date: 2015-09-21, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 姜秉卷
Player: 朴永训, Date: 2015-09-09, Rating: 3540, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 朴永训, Date: 2015-09-08, Rating: 3540, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 朴永训, Date: 2015-09-03, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 姜儒泽
Player: 朴永训, Date: 2015-09-01, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 朴永训, Date: 2015-08-30, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 朴永训, Date: 2015-08-28, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 朴永训, Date: 2015-08-22, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 李志贤
Player: 朴永训, Date: 2015-08-16, Rating: 3538, Black and White: 执黑, Result: 胜, Opponent: 李元荣
Player: 朴永训, Date: 2015-07-25, Rating: 3537, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 朴永训, Date: 2015-07-20, Rating: 3537, Black and White: 执白, Result: 负, Opponent: 安国铉
Player: 朴永训, Date: 2015-07-18, Rating: 3536, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 朴永训, Date: 2015-07-09, Rating: 3536, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 朴永训, Date: 2015-07-07, Rating: 3536, Black and White: 执白, Result: 胜, Opponent: 朴志娟
Player: 朴永训, Date: 2015-07-02, Rating: 3535, Black and White: 执黑, Result: 胜, Opponent: 高根台
Player: 朴永训, Date: 2015-06-25, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 柳珉滢
Player: 朴永训, Date: 2015-06-15, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 朴永训, Date: 2015-06-14, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 姜儒泽
Player: 朴永训, Date: 2015-06-10, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 朴永训, Date: 2015-06-08, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 黄云嵩
Player: 朴永训, Date: 2015-05-30, Rating: 3532, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 朴永训, Date: 2015-05-26, Rating: 3532, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 朴永训, Date: 2015-05-15, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 朴硬根
Player: 朴永训, Date: 2015-05-07, Rating: 3530, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 朴永训, Date: 2015-05-01, Rating: 3529, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 朴永训, Date: 2015-04-23, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 朴永训, Date: 2015-02-26, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 朴永训, Date: 2015-02-11, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 俞炳龙
Player: 朴永训, Date: 2015-01-20, Rating: 3520, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 朴永训, Date: 2015-01-06, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 朴永训, Date: 2015-01-05, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 井山裕太
Player: 王檄, Date: 2015-12-06, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 黄昕
Player: 王檄, Date: 2015-12-04, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 王檄, Date: 2015-11-13, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 王檄, Date: 2015-11-11, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 王檄, Date: 2015-11-08, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 夏晨琨
Player: 王檄, Date: 2015-10-28, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 陈贤
Player: 王檄, Date: 2015-10-17, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 谢尔豪
Player: 王檄, Date: 2015-10-15, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 王檄, Date: 2015-10-12, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 张涛
Player: 王檄, Date: 2015-10-10, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 王檄, Date: 2015-09-27, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 刘曦
Player: 王檄, Date: 2015-09-24, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 王檄, Date: 2015-09-22, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 王檄, Date: 2015-09-21, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 王檄, Date: 2015-09-21, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 王檄, Date: 2015-09-18, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 娄洛宁
Player: 王檄, Date: 2015-09-05, Rating: 3522, Black and White: 执白, Result: 负, Opponent: 韩一洲
Player: 王檄, Date: 2015-09-03, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 胡跃峰
Player: 王檄, Date: 2015-07-11, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 赵晨宇
Player: 王檄, Date: 2015-07-04, Rating: 3521, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 王檄, Date: 2015-06-30, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 王檄, Date: 2015-06-25, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 谢科
Player: 王檄, Date: 2015-06-13, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 廖行文
Player: 王檄, Date: 2015-05-28, Rating: 3520, Black and White: 执黑, Result: 负, Opponent: 谢尔豪
Player: 王檄, Date: 2015-05-20, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 罗玄
Player: 王檄, Date: 2015-05-16, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 李铭
Player: 王檄, Date: 2015-04-29, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 王檄, Date: 2015-04-22, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 王檄, Date: 2015-04-05, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 王檄, Date: 2015-04-03, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 赵晨宇
Player: 王檄, Date: 2015-01-22, Rating: 3515, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 王檄, Date: 2015-01-21, Rating: 3515, Black and White: 执黑, Result: 胜, Opponent: 蔡竞
Player: 王檄, Date: 2015-01-20, Rating: 3515, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 古力, Date: 2015-12-19, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 古力, Date: 2015-12-18, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 古力, Date: 2015-12-18, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 古力, Date: 2015-12-17, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 林君谚
Player: 古力, Date: 2015-12-04, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 古力, Date: 2015-12-01, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 古力, Date: 2015-11-30, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 古力, Date: 2015-11-29, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 古力, Date: 2015-11-13, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 陶欣然
Player: 古力, Date: 2015-11-08, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 谢科
Player: 古力, Date: 2015-10-30, Rating: 3489, Black and White: 执白, Result: 负, Opponent: 李轩豪
Player: 古力, Date: 2015-10-28, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 古力, Date: 2015-10-24, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 古力, Date: 2015-10-17, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 古力, Date: 2015-10-15, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 古力, Date: 2015-10-13, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 古力, Date: 2015-10-12, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 古力, Date: 2015-10-10, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 古力, Date: 2015-09-27, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 陶欣然
Player: 古力, Date: 2015-09-24, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 古力, Date: 2015-09-22, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 古力, Date: 2015-09-21, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 古力, Date: 2015-09-21, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 古力, Date: 2015-09-18, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 陈贤
Player: 古力, Date: 2015-09-09, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 古力, Date: 2015-09-08, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 许映皓
Player: 古力, Date: 2015-09-05, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 古力, Date: 2015-09-03, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 杨楷文
Player: 古力, Date: 2015-08-21, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 古力, Date: 2015-07-19, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 古力, Date: 2015-07-18, Rating: 3491, Black and White: 执黑, Result: 负, Opponent: 唐韦星
