Player: 李昌镐, Date: 1994-12-30, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-04-14, Rating: 3319, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 依田纪基, Date: 1994-04-07, Rating: 3320, Black and White: 执黑, Result: 胜, Opponent: 茅野直彦
Player: 依田纪基, Date: 1994-03-21, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 依田纪基, Date: 1994-03-10, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 依田纪基, Date: 1994-03-07, Rating: 3320, Black and White: 执白, Result: 负, Opponent: 神田英
Player: 依田纪基, Date: 1994-02-26, Rating: 3320, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 依田纪基, Date: 1994-02-03, Rating: 3321, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 依田纪基, Date: 1994-01-30, Rating: 3322, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 依田纪基, Date: 1994-01-16, Rating: 3323, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-01-15, Rating: 3323, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 依田纪基, Date: 1994-01-13, Rating: 3323, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 依田纪基, Date: 1994-01-12, Rating: 3323, Black and White: 执白, Result: 胜, Opponent: 郑寿铉
Player: 依田纪基, Date: 1994-01-11, Rating: 3323, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 依田纪基, Date: 1994-01-06, Rating: 3323, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 王立诚, Date: 1994-12-22, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 王立诚, Date: 1994-12-15, Rating: 3331, Black and White: 执黑, Result: 负, Opponent: 山城宏
Player: 王立诚, Date: 1994-12-08, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 王立诚, Date: 1994-12-01, Rating: 3330, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 王立诚, Date: 1994-11-24, Rating: 3329, Black and White: 执白, Result: 负, Opponent: 杨嘉源
Player: 王立诚, Date: 1994-11-17, Rating: 3329, Black and White: 执黑, Result: 负, Opponent: 青木绅一
Player: 王立诚, Date: 1994-11-14, Rating: 3329, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 王立诚, Date: 1994-11-10, Rating: 3329, Black and White: 执黑, Result: 胜, Opponent: 星野正树
Player: 王立诚, Date: 1994-11-03, Rating: 3329, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 王立诚, Date: 1994-10-27, Rating: 3328, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 王立诚, Date: 1994-10-18, Rating: 3328, Black and White: 执白, Result: 胜, Opponent: 金东烨
Player: 王立诚, Date: 1994-09-18, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 王立诚, Date: 1994-09-17, Rating: 3326, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 王立诚, Date: 1994-09-17, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 王立诚, Date: 1994-07-28, Rating: 3322, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 王立诚, Date: 1994-07-14, Rating: 3322, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 王立诚, Date: 1994-07-03, Rating: 3321, Black and White: 执黑, Result: 负, Opponent: 小县真树
Player: 王立诚, Date: 1994-05-05, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 大平修三
Player: 王立诚, Date: 1994-03-31, Rating: 3320, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 王立诚, Date: 1994-03-28, Rating: 3319, Black and White: 执黑, Result: 负, Opponent: 本田邦久
Player: 王立诚, Date: 1994-03-10, Rating: 3319, Black and White: 执白, Result: 胜, Opponent: 酒井真树
Player: 王立诚, Date: 1994-02-20, Rating: 3319, Black and White: 执黑, Result: 负, Opponent: 宫泽吾朗
Player: 王立诚, Date: 1994-02-17, Rating: 3319, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 王立诚, Date: 1994-02-03, Rating: 3319, Black and White: 执白, Result: 胜, Opponent: 神田英
Player: 王立诚, Date: 1994-01-20, Rating: 3319, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 王立诚, Date: 1994-01-13, Rating: 3319, Black and White: 执黑, Result: 负, Opponent: 片冈聪
Player: 王立诚, Date: 1994-01-09, Rating: 3319, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 聂卫平, Date: 1994-12-17, Rating: 3305, Black and White: 执黑, Result: 负, Opponent: 陈祖德
Player: 聂卫平, Date: 1994-12-15, Rating: 3305, Black and White: 执白, Result: 胜, Opponent: 梁伟棠
Player: 聂卫平, Date: 1994-11-14, Rating: 3307, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 聂卫平, Date: 1994-10-18, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 聂卫平, Date: 1994-10-10, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 聂卫平, Date: 1994-10-08, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 聂卫平, Date: 1994-10-05, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 聂卫平, Date: 1994-09-29, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 聂卫平, Date: 1994-09-25, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 钱宇平
Player: 聂卫平, Date: 1994-09-23, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 陈临新
Player: 聂卫平, Date: 1994-09-07, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 聂卫平, Date: 1994-09-02, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 聂卫平, Date: 1994-08-31, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 崔圭丙
Player: 聂卫平, Date: 1994-08-05, Rating: 3309, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 聂卫平, Date: 1994-07-12, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 聂卫平, Date: 1994-06-06, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 聂卫平, Date: 1994-05-17, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 聂卫平, Date: 1994-04-20, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 聂卫平, Date: 1994-04-18, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 聂卫平, Date: 1994-03-21, Rating: 3307, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 聂卫平, Date: 1994-01-31, Rating: 3305, Black and White: 执黑, Result: 负, Opponent: 汪见虹
Player: 聂卫平, Date: 1994-01-29, Rating: 3305, Black and White: 执白, Result: 胜, Opponent: 陈临新
Player: 聂卫平, Date: 1994-01-13, Rating: 3305, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 聂卫平, Date: 1994-01-07, Rating: 3305, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 林海峰, Date: 1994-12-15, Rating: 3260, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 林海峰, Date: 1994-12-08, Rating: 3260, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 林海峰, Date: 1994-12-01, Rating: 3261, Black and White: 执白, Result: 负, Opponent: 柳时熏
Player: 林海峰, Date: 1994-11-22, Rating: 3262, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 林海峰, Date: 1994-11-02, Rating: 3264, Black and White: 执白, Result: 负, Opponent: 柳时熏
Player: 林海峰, Date: 1994-10-12, Rating: 3267, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-10-05, Rating: 3268, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-09-29, Rating: 3269, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-09-21, Rating: 3270, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-09-07, Rating: 3272, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-09-04, Rating: 3273, Black and White: 执白, Result: 负, Opponent: 森田道博
Player: 林海峰, Date: 1994-09-01, Rating: 3274, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 林海峰, Date: 1994-08-25, Rating: 3275, Black and White: 执黑, Result: 胜, Opponent: 今村善彰
Player: 林海峰, Date: 1994-08-18, Rating: 3277, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 林海峰, Date: 1994-08-15, Rating: 3277, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 林海峰, Date: 1994-08-10, Rating: 3278, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 林海峰, Date: 1994-08-08, Rating: 3279, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 林海峰, Date: 1994-08-06, Rating: 3279, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 林海峰, Date: 1994-08-04, Rating: 3279, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 林海峰, Date: 1994-07-28, Rating: 3280, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 林海峰, Date: 1994-07-21, Rating: 3281, Black and White: 执白, Result: 负, Opponent: 大平修三
Player: 林海峰, Date: 1994-07-18, Rating: 3282, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 林海峰, Date: 1994-07-16, Rating: 3282, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 林海峰, Date: 1994-07-14, Rating: 3282, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 林海峰, Date: 1994-07-08, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-07-02, Rating: 3283, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 林海峰, Date: 1994-06-30, Rating: 3283, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 林海峰, Date: 1994-06-23, Rating: 3284, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 林海峰, Date: 1994-06-17, Rating: 3284, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 林海峰, Date: 1994-06-15, Rating: 3284, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 林海峰, Date: 1994-06-09, Rating: 3285, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 林海峰, Date: 1994-06-03, Rating: 3285, Black and White: 执黑, Result: 胜, Opponent: 华学明
Player: 林海峰, Date: 1994-05-31, Rating: 3286, Black and White: 执白, Result: 胜, Opponent: 户泽昭宣
Player: 林海峰, Date: 1994-05-26, Rating: 3286, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 林海峰, Date: 1994-05-06, Rating: 3287, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 林海峰, Date: 1994-05-05, Rating: 3287, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 林海峰, Date: 1994-04-14, Rating: 3289, Black and White: 执白, Result: 胜, Opponent: 大矢浩一
Player: 林海峰, Date: 1994-04-07, Rating: 3289, Black and White: 执黑, Result: 胜, Opponent: 佐藤昌晴
Player: 林海峰, Date: 1994-04-04, Rating: 3289, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 林海峰, Date: 1994-03-31, Rating: 3290, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 林海峰, Date: 1994-03-21, Rating: 3290, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 林海峰, Date: 1994-03-17, Rating: 3290, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 林海峰, Date: 1994-03-10, Rating: 3290, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 林海峰, Date: 1994-03-03, Rating: 3291, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 林海峰, Date: 1994-02-24, Rating: 3291, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 林海峰, Date: 1994-02-17, Rating: 3291, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 林海峰, Date: 1994-02-10, Rating: 3291, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 林海峰, Date: 1994-02-03, Rating: 3291, Black and White: 执白, Result: 胜, Opponent: 淡路修三
Player: 林海峰, Date: 1994-01-27, Rating: 3292, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 林海峰, Date: 1994-01-20, Rating: 3292, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 林海峰, Date: 1994-01-09, Rating: 3292, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 林海峰, Date: 1994-01-06, Rating: 3292, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 刘小光, Date: 1994-12-15, Rating: 3289, Black and White: 执黑, Result: 负, Opponent: 张文东
Player: 刘小光, Date: 1994-10-10, Rating: 3285, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 刘小光, Date: 1994-09-29, Rating: 3285, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 刘小光, Date: 1994-09-27, Rating: 3284, Black and White: 执黑, Result: 胜, Opponent: 钱宇平
Player: 刘小光, Date: 1994-09-25, Rating: 3284, Black and White: 执白, Result: 负, Opponent: 陈临新
Player: 刘小光, Date: 1994-09-23, Rating: 3284, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 刘小光, Date: 1994-09-08, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 刘菁
Player: 刘小光, Date: 1994-09-02, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 刘小光, Date: 1994-08-31, Rating: 3283, Black and White: 执黑, Result: 胜, Opponent: 张秀英
Player: 刘小光, Date: 1994-08-16, Rating: 3283, Black and White: 执白, Result: 负, Opponent: 郑弘
Player: 刘小光, Date: 1994-08-14, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 阮云生
Player: 刘小光, Date: 1994-08-12, Rating: 3283, Black and White: 执白, Result: 胜, Opponent: 方捷
Player: 刘小光, Date: 1994-08-09, Rating: 3283, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 刘小光, Date: 1994-07-30, Rating: 3283, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 刘小光, Date: 1994-06-06, Rating: 3284, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 刘小光, Date: 1994-04-29, Rating: 3284, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 刘小光, Date: 1994-04-27, Rating: 3284, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 刘小光, Date: 1994-04-02, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 陈国兴
Player: 刘小光, Date: 1994-03-25, Rating: 3283, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 刘小光, Date: 1994-02-24, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 刘小光, Date: 1994-02-22, Rating: 3283, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 刘小光, Date: 1994-02-20, Rating: 3283, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 片冈聪, Date: 1994-12-22, Rating: 3250, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 片冈聪, Date: 1994-12-15, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 片冈聪, Date: 1994-12-01, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 石井邦生
Player: 片冈聪, Date: 1994-11-10, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 片冈聪, Date: 1994-10-30, Rating: 3251, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 片冈聪, Date: 1994-10-16, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 尹炫皙
Player: 片冈聪, Date: 1994-10-13, Rating: 3252, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-10-09, Rating: 3252, Black and White: 执白, Result: 负, Opponent: 本田邦久
Player: 片冈聪, Date: 1994-10-06, Rating: 3252, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 片冈聪, Date: 1994-09-01, Rating: 3255, Black and White: 执黑, Result: 胜, Opponent: 大平修三
Player: 片冈聪, Date: 1994-08-11, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 杨嘉源
Player: 片冈聪, Date: 1994-08-04, Rating: 3257, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 片冈聪, Date: 1994-07-28, Rating: 3258, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 片冈聪, Date: 1994-07-21, Rating: 3258, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-07-18, Rating: 3259, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 片冈聪, Date: 1994-07-12, Rating: 3259, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-07-07, Rating: 3260, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 片冈聪, Date: 1994-06-29, Rating: 3261, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-06-23, Rating: 3261, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 片冈聪, Date: 1994-06-15, Rating: 3262, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-06-13, Rating: 3262, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 片冈聪, Date: 1994-06-09, Rating: 3263, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-06-02, Rating: 3264, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 片冈聪, Date: 1994-05-25, Rating: 3265, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-05-16, Rating: 3266, Black and White: 执黑, Result: 胜, Opponent: 春山勇
Player: 片冈聪, Date: 1994-05-16, Rating: 3266, Black and White: 执白, Result: 胜, Opponent: 工藤纪夫
Player: 片冈聪, Date: 1994-05-09, Rating: 3267, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-05-05, Rating: 3267, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1994-04-28, Rating: 3268, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 片冈聪, Date: 1994-04-14, Rating: 3270, Black and White: 执黑, Result: 负, Opponent: 武宫正树
Player: 片冈聪, Date: 1994-04-04, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 东野弘昭
Player: 片冈聪, Date: 1994-04-04, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 佐藤昌晴
Player: 片冈聪, Date: 1994-03-31, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 片冈聪, Date: 1994-03-17, Rating: 3272, Black and White: 执白, Result: 胜, Opponent: 白石裕
Player: 片冈聪, Date: 1994-03-10, Rating: 3273, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 片冈聪, Date: 1994-02-24, Rating: 3274, Black and White: 执白, Result: 胜, Opponent: 佐藤昌晴
Player: 片冈聪, Date: 1994-02-17, Rating: 3274, Black and White: 执白, Result: 胜, Opponent: 大矢浩一
Player: 片冈聪, Date: 1994-02-10, Rating: 3274, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 片冈聪, Date: 1994-01-29, Rating: 3275, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 片冈聪, Date: 1994-01-27, Rating: 3275, Black and White: 执黑, Result: 负, Opponent: 大矢浩一
Player: 片冈聪, Date: 1994-01-13, Rating: 3276, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 徐奉洙, Date: 1994-12-18, Rating: 3252, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 徐奉洙, Date: 1994-12-17, Rating: 3252, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1994-12-08, Rating: 3251, Black and White: 执白, Result: 负, Opponent: 宫泽吾朗
Player: 徐奉洙, Date: 1994-12-02, Rating: 3251, Black and White: 执白, Result: 胜, Opponent: 徐能旭
Player: 徐奉洙, Date: 1994-11-29, Rating: 3251, Black and White: 执黑, Result: 胜, Opponent: 张秀英
Player: 徐奉洙, Date: 1994-11-18, Rating: 3250, Black and White: 执黑, Result: 负, Opponent: 崔明勋
Player: 徐奉洙, Date: 1994-11-16, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 金东烨
Player: 徐奉洙, Date: 1994-11-10, Rating: 3250, Black and White: 执黑, Result: 胜, Opponent: 尹盛铉
Player: 徐奉洙, Date: 1994-11-09, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 朴胜文
Player: 徐奉洙, Date: 1994-11-02, Rating: 3250, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 徐奉洙, Date: 1994-10-29, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1994-10-16, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 徐奉洙, Date: 1994-10-14, Rating: 3250, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1994-10-12, Rating: 3250, Black and White: 执黑, Result: 负, Opponent: 张秀英
Player: 徐奉洙, Date: 1994-10-10, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 崔圭丙
Player: 徐奉洙, Date: 1994-10-07, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 崔明勋
Player: 徐奉洙, Date: 1994-09-28, Rating: 3250, Black and White: 执黑, Result: 胜, Opponent: 金荣三
Player: 徐奉洙, Date: 1994-09-26, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1994-09-16, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1994-09-13, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 李相勋(小)
Player: 徐奉洙, Date: 1994-09-10, Rating: 3252, Black and White: 执黑, Result: 胜, Opponent: 金秀壮
Player: 徐奉洙, Date: 1994-09-02, Rating: 3252, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 徐奉洙, Date: 1994-08-31, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 徐奉洙, Date: 1994-08-22, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 尹盛铉
Player: 徐奉洙, Date: 1994-08-18, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 金日焕
Player: 徐奉洙, Date: 1994-08-09, Rating: 3255, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1994-07-25, Rating: 3256, Black and White: 执黑, Result: 胜, Opponent: 李相勋(小)
Player: 徐奉洙, Date: 1994-07-22, Rating: 3256, Black and White: 执白, Result: 负, Opponent: 许壮会
Player: 徐奉洙, Date: 1994-07-18, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1994-07-12, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 俞健在
Player: 徐奉洙, Date: 1994-07-10, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 徐奉洙, Date: 1994-06-10, Rating: 3259, Black and White: 执白, Result: 负, Opponent: 金秀壮
Player: 徐奉洙, Date: 1994-06-08, Rating: 3259, Black and White: 执黑, Result: 胜, Opponent: 洪太善
Player: 徐奉洙, Date: 1994-05-25, Rating: 3260, Black and White: 执黑, Result: 负, Opponent: 吴圭喆
Player: 徐奉洙, Date: 1994-05-23, Rating: 3261, Black and White: 执白, Result: 胜, Opponent: 姜勋(大)
Player: 徐奉洙, Date: 1994-05-12, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 金寅
Player: 徐奉洙, Date: 1994-04-27, Rating: 3263, Black and White: 执黑, Result: 负, Opponent: 徐能旭
Player: 徐奉洙, Date: 1994-04-21, Rating: 3264, Black and White: 执白, Result: 负, Opponent: 崔明勋
Player: 徐奉洙, Date: 1994-04-13, Rating: 3265, Black and White: 执黑, Result: 胜, Opponent: 洪太善
Player: 徐奉洙, Date: 1994-04-08, Rating: 3265, Black and White: 执黑, Result: 胜, Opponent: 徐能旭
Player: 徐奉洙, Date: 1994-04-04, Rating: 3266, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 徐奉洙, Date: 1994-04-02, Rating: 3266, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 徐奉洙, Date: 1994-03-10, Rating: 3268, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 徐奉洙, Date: 1994-02-21, Rating: 3269, Black and White: 执白, Result: 胜, Opponent: 郑寿铉
Player: 徐奉洙, Date: 1994-02-16, Rating: 3270, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 徐奉洙, Date: 1994-01-20, Rating: 3271, Black and White: 执白, Result: 胜, Opponent: 金熙中
Player: 徐奉洙, Date: 1994-01-17, Rating: 3271, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1994-01-14, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1994-01-08, Rating: 3271, Black and White: 执黑, Result: 负, Opponent: 林宣根
Player: 大竹英雄, Date: 1994-11-03, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 中村秀仁
Player: 大竹英雄, Date: 1994-10-30, Rating: 3254, Black and White: 执黑, Result: 负, Opponent: 今村俊也
Player: 大竹英雄, Date: 1994-10-18, Rating: 3255, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 大竹英雄, Date: 1994-10-16, Rating: 3255, Black and White: 执黑, Result: 胜, Opponent: 杨晖
Player: 大竹英雄, Date: 1994-09-10, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 大竹英雄, Date: 1994-08-25, Rating: 3258, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 大竹英雄, Date: 1994-08-04, Rating: 3260, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 大竹英雄, Date: 1994-07-23, Rating: 3261, Black and White: 执白, Result: 胜, Opponent: 钱宇平
Player: 大竹英雄, Date: 1994-07-21, Rating: 3261, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 大竹英雄, Date: 1994-07-20, Rating: 3261, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 大竹英雄, Date: 1994-07-14, Rating: 3261, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 大竹英雄, Date: 1994-07-11, Rating: 3261, Black and White: 执黑, Result: 负, Opponent: 森田道博
Player: 大竹英雄, Date: 1994-06-13, Rating: 3263, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 大竹英雄, Date: 1994-06-09, Rating: 3263, Black and White: 执白, Result: 胜, Opponent: 淡路修三
Player: 大竹英雄, Date: 1994-05-19, Rating: 3263, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 大竹英雄, Date: 1994-05-12, Rating: 3264, Black and White: 执黑, Result: 负, Opponent: 结城聪
