Player: 朴廷桓, Date: 2014-12-25, Rating: 3646, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 杨鼎新, Date: 2014-06-28, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 杨鼎新, Date: 2014-06-22, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 杨鼎新, Date: 2014-06-18, Rating: 3507, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 杨鼎新, Date: 2014-06-14, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 杨鼎新, Date: 2014-06-05, Rating: 3506, Black and White: 执白, Result: 负, Opponent: 童梦成
Player: 杨鼎新, Date: 2014-06-01, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 杨鼎新, Date: 2014-05-30, Rating: 3506, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 杨鼎新, Date: 2014-05-28, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 杨鼎新, Date: 2014-05-22, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 杨鼎新, Date: 2014-05-18, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 杨鼎新, Date: 2014-05-12, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 安冬旭
Player: 杨鼎新, Date: 2014-05-09, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 杨鼎新, Date: 2014-05-05, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 安冬旭
Player: 杨鼎新, Date: 2014-04-04, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 杨鼎新, Date: 2014-03-18, Rating: 3505, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 杨鼎新, Date: 2014-02-17, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 杨鼎新, Date: 2014-01-15, Rating: 3506, Black and White: 执白, Result: 负, Opponent: 谢尔豪
Player: 杨鼎新, Date: 2014-01-13, Rating: 3506, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 杨鼎新, Date: 2014-01-05, Rating: 3507, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 姜东润, Date: 2014-12-27, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 姜东润, Date: 2014-12-23, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 姜东润, Date: 2014-12-22, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 姜东润, Date: 2014-12-15, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 伊利亚什克辛
Player: 姜东润, Date: 2014-12-14, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 高旲赫
Player: 姜东润, Date: 2014-12-13, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 张哲豪
Player: 姜东润, Date: 2014-12-12, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 姜东润, Date: 2014-12-11, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 濑户大树
Player: 姜东润, Date: 2014-11-28, Rating: 3526, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 姜东润, Date: 2014-11-23, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 金明训
Player: 姜东润, Date: 2014-11-21, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 姜东润, Date: 2014-11-18, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 姜东润, Date: 2014-10-30, Rating: 3526, Black and White: 执白, Result: 负, Opponent: 韩尚勋
Player: 姜东润, Date: 2014-10-27, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 尹灿熙
Player: 姜东润, Date: 2014-10-24, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 姜东润, Date: 2014-10-23, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 姜东润, Date: 2014-10-18, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 姜东润, Date: 2014-10-16, Rating: 3526, Black and White: 执白, Result: 负, Opponent: 唐韦星
Player: 姜东润, Date: 2014-10-14, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 姜东润, Date: 2014-10-10, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 姜东润, Date: 2014-09-27, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 韩雄奎
Player: 姜东润, Date: 2014-09-26, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 卞相壹
Player: 姜东润, Date: 2014-09-11, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 姜东润, Date: 2014-09-04, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 姜东润, Date: 2014-08-31, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 姜东润, Date: 2014-08-27, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 姜东润, Date: 2014-08-26, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 姜东润, Date: 2014-08-22, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 李东勋
Player: 姜东润, Date: 2014-08-20, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 黄宰渊
Player: 姜东润, Date: 2014-08-15, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 姜东润, Date: 2014-08-11, Rating: 3522, Black and White: 执白, Result: 负, Opponent: 唐韦星
Player: 姜东润, Date: 2014-08-10, Rating: 3522, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 姜东润, Date: 2014-08-09, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 姜东润, Date: 2014-08-06, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 姜东润, Date: 2014-07-30, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 金世东
Player: 姜东润, Date: 2014-07-20, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 姜东润, Date: 2014-07-11, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 申旻埈
Player: 姜东润, Date: 2014-07-04, Rating: 3517, Black and White: 执白, Result: 负, Opponent: 韩升周
Player: 姜东润, Date: 2014-06-15, Rating: 3515, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 姜东润, Date: 2014-06-11, Rating: 3514, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 姜东润, Date: 2014-06-09, Rating: 3514, Black and White: 执黑, Result: 胜, Opponent: 李轩豪
Player: 姜东润, Date: 2014-05-29, Rating: 3513, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 姜东润, Date: 2014-05-26, Rating: 3512, Black and White: 执黑, Result: 负, Opponent: 申真谞
Player: 姜东润, Date: 2014-05-24, Rating: 3512, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 姜东润, Date: 2014-05-08, Rating: 3510, Black and White: 执白, Result: 胜, Opponent: 金成进
Player: 姜东润, Date: 2014-04-29, Rating: 3509, Black and White: 执白, Result: 负, Opponent: 崔灿
Player: 姜东润, Date: 2014-04-11, Rating: 3508, Black and White: 执白, Result: 胜, Opponent: 安亨浚
Player: 姜东润, Date: 2014-02-28, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 姜东润, Date: 2014-02-26, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 姜东润, Date: 2014-01-28, Rating: 3501, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2014-12-15, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 樊麾
Player: 朴永训, Date: 2014-12-14, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 江鸣久
Player: 朴永训, Date: 2014-12-13, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 陈诗渊
Player: 朴永训, Date: 2014-12-12, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 朴永训, Date: 2014-12-11, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 朴永训, Date: 2014-12-05, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 朴永训, Date: 2014-11-19, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 朴永训, Date: 2014-11-17, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 谢尔豪
Player: 朴永训, Date: 2014-11-11, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 朴永训, Date: 2014-11-10, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 朴永训, Date: 2014-11-07, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 金明训
Player: 朴永训, Date: 2014-11-02, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 朴永训, Date: 2014-11-01, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 朴永训, Date: 2014-10-26, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 朴永训, Date: 2014-10-23, Rating: 3518, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 朴永训, Date: 2014-10-21, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 朴永训, Date: 2014-10-05, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 朴永训, Date: 2014-10-03, Rating: 3517, Black and White: 执白, Result: 负, Opponent: 陈时映
Player: 朴永训, Date: 2014-10-01, Rating: 3517, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 朴永训, Date: 2014-09-30, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 朴永训, Date: 2014-09-27, Rating: 3517, Black and White: 执黑, Result: 胜, Opponent: 姜升旼
Player: 朴永训, Date: 2014-09-13, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 朴永训, Date: 2014-08-29, Rating: 3515, Black and White: 执白, Result: 负, Opponent: 金明训
Player: 朴永训, Date: 2014-08-18, Rating: 3514, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 朴永训, Date: 2014-08-15, Rating: 3514, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 朴永训, Date: 2014-08-01, Rating: 3512, Black and White: 执黑, Result: 负, Opponent: 胡跃峰
Player: 朴永训, Date: 2014-07-28, Rating: 3512, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 朴永训, Date: 2014-07-24, Rating: 3512, Black and White: 执黑, Result: 负, Opponent: 金世东
Player: 朴永训, Date: 2014-07-22, Rating: 3512, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 朴永训, Date: 2014-07-12, Rating: 3511, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 朴永训, Date: 2014-06-28, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 安亨浚
Player: 朴永训, Date: 2014-06-21, Rating: 3509, Black and White: 执白, Result: 胜, Opponent: 柳秀沆
Player: 朴永训, Date: 2014-06-11, Rating: 3508, Black and White: 执白, Result: 胜, Opponent: 安冬旭
Player: 朴永训, Date: 2014-06-09, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 朴永训, Date: 2014-05-30, Rating: 3507, Black and White: 执白, Result: 负, Opponent: 朴承华
Player: 朴永训, Date: 2014-05-16, Rating: 3505, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 朴永训, Date: 2014-05-10, Rating: 3505, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 朴永训, Date: 2014-04-28, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 朴永训, Date: 2014-04-26, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 朴永训, Date: 2014-04-22, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 甘思阳
Player: 朴永训, Date: 2014-04-02, Rating: 3500, Black and White: 执白, Result: 负, Opponent: 陈时映
Player: 朴永训, Date: 2014-03-15, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 朴永训, Date: 2014-02-28, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 朴永训, Date: 2014-02-06, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 朴承华
Player: 朴永训, Date: 2014-01-28, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 赵惠连
Player: 朴永训, Date: 2014-01-20, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2014-01-06, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 邱峻, Date: 2014-11-29, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 邱峻, Date: 2014-11-27, Rating: 3493, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 邱峻, Date: 2014-11-25, Rating: 3493, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 邱峻, Date: 2014-11-22, Rating: 3493, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 邱峻, Date: 2014-11-13, Rating: 3493, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 邱峻, Date: 2014-11-11, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 邱峻, Date: 2014-11-09, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 邱峻, Date: 2014-10-31, Rating: 3494, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 邱峻, Date: 2014-10-28, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 邱峻, Date: 2014-10-19, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 邱峻, Date: 2014-10-12, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 邱峻, Date: 2014-10-11, Rating: 3496, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 邱峻, Date: 2014-10-09, Rating: 3496, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 邱峻, Date: 2014-09-21, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 邱峻, Date: 2014-09-20, Rating: 3496, Black and White: 执黑, Result: 胜, Opponent: 安国铉
Player: 邱峻, Date: 2014-09-18, Rating: 3496, Black and White: 执白, Result: 负, Opponent: 安国铉
Player: 邱峻, Date: 2014-09-16, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 邱峻, Date: 2014-09-14, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 邱峻, Date: 2014-09-11, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 邱峻, Date: 2014-09-09, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 杨楷文
Player: 邱峻, Date: 2014-09-07, Rating: 3497, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 邱峻, Date: 2014-09-04, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 邱峻, Date: 2014-09-02, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 安冬旭
Player: 邱峻, Date: 2014-08-11, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 金显灿
Player: 邱峻, Date: 2014-08-10, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 金成宰
Player: 邱峻, Date: 2014-08-09, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 金显灿
Player: 邱峻, Date: 2014-07-24, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 邱峻, Date: 2014-07-22, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 芈昱廷
Player: 邱峻, Date: 2014-07-17, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 邱峻, Date: 2014-07-16, Rating: 3497, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 邱峻, Date: 2014-07-15, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 邱峻, Date: 2014-07-09, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 邱峻, Date: 2014-07-05, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 邱峻, Date: 2014-07-03, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 邱峻, Date: 2014-06-28, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 张涛
Player: 邱峻, Date: 2014-06-22, Rating: 3496, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 邱峻, Date: 2014-06-20, Rating: 3496, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 邱峻, Date: 2014-06-18, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 辜梓豪
Player: 邱峻, Date: 2014-06-14, Rating: 3496, Black and White: 执白, Result: 负, Opponent: 童梦成
Player: 邱峻, Date: 2014-06-05, Rating: 3495, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 邱峻, Date: 2014-06-03, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 邱峻, Date: 2014-05-30, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 时越
Player: 邱峻, Date: 2014-05-28, Rating: 3495, Black and White: 执黑, Result: 胜, Opponent: 萧正浩
Player: 邱峻, Date: 2014-05-22, Rating: 3494, Black and White: 执黑, Result: 负, Opponent: 廖行文
Player: 邱峻, Date: 2014-05-18, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 安冬旭
Player: 邱峻, Date: 2014-05-12, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 邱峻, Date: 2014-05-09, Rating: 3493, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 邱峻, Date: 2014-05-05, Rating: 3493, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 邱峻, Date: 2014-04-04, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 毛睿龙
Player: 邱峻, Date: 2014-03-18, Rating: 3491, Black and White: 执黑, Result: 胜, Opponent: 马天放
Player: 邱峻, Date: 2014-02-17, Rating: 3490, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 邱峻, Date: 2014-01-15, Rating: 3490, Black and White: 执黑, Result: 负, Opponent: 钟文靖
Player: 邱峻, Date: 2014-01-05, Rating: 3490, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 李钦诚, Date: 2014-12-31, Rating: 3524, Black and White: 执黑, Result: 负, Opponent: 蔡竞
Player: 李钦诚, Date: 2014-12-21, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 李钦诚, Date: 2014-12-20, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 叶济菡
Player: 李钦诚, Date: 2014-12-19, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 一力辽
Player: 李钦诚, Date: 2014-12-05, Rating: 3521, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 李钦诚, Date: 2014-10-25, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 安冬旭
Player: 李钦诚, Date: 2014-10-03, Rating: 3514, Black and White: 执黑, Result: 负, Opponent: 林书阳
Player: 李钦诚, Date: 2014-10-02, Rating: 3514, Black and White: 执黑, Result: 负, Opponent: 申旻埈
Player: 李钦诚, Date: 2014-10-01, Rating: 3513, Black and White: 执白, Result: 胜, Opponent: 藤村洋辅
Player: 李钦诚, Date: 2014-09-02, Rating: 3512, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 李钦诚, Date: 2014-08-16, Rating: 3510, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 李钦诚, Date: 2014-06-26, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 张亚博
Player: 李钦诚, Date: 2014-06-25, Rating: 3507, Black and White: 执黑, Result: 胜, Opponent: 范胤
Player: 李钦诚, Date: 2014-06-18, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 申真谞
Player: 李钦诚, Date: 2014-06-18, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 卞相壹
Player: 李钦诚, Date: 2014-06-17, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 闵详然
Player: 李钦诚, Date: 2014-05-10, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 许家元
Player: 李钦诚, Date: 2014-05-09, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 孙喆
Player: 李钦诚, Date: 2014-05-09, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 申真谞
Player: 李钦诚, Date: 2014-05-07, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 李钦诚, Date: 2014-05-07, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 李钦诚, Date: 2014-05-06, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 周贺玺
Player: 李钦诚, Date: 2014-05-06, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 李钦诚, Date: 2014-05-05, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 李钦诚, Date: 2014-05-05, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 李钦诚, Date: 2014-04-23, Rating: 3502, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 李钦诚, Date: 2014-04-14, Rating: 3501, Black and White: 执白, Result: 负, Opponent: 金庭贤
Player: 李钦诚, Date: 2014-04-01, Rating: 3499, Black and White: 执白, Result: 负, Opponent: 孙力
Player: 李钦诚, Date: 2014-03-27, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 国宇征
Player: 李钦诚, Date: 2014-03-04, Rating: 3496, Black and White: 执白, Result: 负, Opponent: 於之莹
Player: 李钦诚, Date: 2014-03-02, Rating: 3495, Black and White: 执黑, Result: 胜, Opponent: 於之莹
Player: 李钦诚, Date: 2014-03-01, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 於之莹
Player: 李钦诚, Date: 2014-02-13, Rating: 3494, Black and White: 执黑, Result: 胜, Opponent: 蒋其润
Player: 李钦诚, Date: 2014-02-12, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 谢科
Player: 李钦诚, Date: 2014-02-11, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 陈正勋
Player: 李钦诚, Date: 2014-02-10, Rating: 3494, Black and White: 执黑, Result: 胜, Opponent: 陈昱森
Player: 李钦诚, Date: 2014-01-15, Rating: 3491, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李钦诚, Date: 2014-01-14, Rating: 3491, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 李钦诚, Date: 2014-01-08, Rating: 3491, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 李钦诚, Date: 2014-01-05, Rating: 3490, Black and White: 执白, Result: 负, Opponent: 古力
Player: 彭立尧, Date: 2014-11-25, Rating: 3485, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 彭立尧, Date: 2014-11-22, Rating: 3485, Black and White: 执白, Result: 负, Opponent: 范蕴若
Player: 彭立尧, Date: 2014-11-11, Rating: 3485, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 彭立尧, Date: 2014-11-09, Rating: 3485, Black and White: 执白, Result: 胜, Opponent: 陈贤
Player: 彭立尧, Date: 2014-10-31, Rating: 3485, Black and White: 执黑, Result: 胜, Opponent: 安冬旭
Player: 彭立尧, Date: 2014-10-19, Rating: 3484, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 彭立尧, Date: 2014-10-12, Rating: 3484, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 彭立尧, Date: 2014-10-11, Rating: 3484, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 彭立尧, Date: 2014-10-09, Rating: 3483, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 彭立尧, Date: 2014-09-14, Rating: 3483, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 彭立尧, Date: 2014-09-07, Rating: 3482, Black and White: 执黑, Result: 胜, Opponent: 秦悦欣
Player: 彭立尧, Date: 2014-09-04, Rating: 3482, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 彭立尧, Date: 2014-07-09, Rating: 3478, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 彭立尧, Date: 2014-07-05, Rating: 3478, Black and White: 执黑, Result: 负, Opponent: 范蕴若
Player: 彭立尧, Date: 2014-07-03, Rating: 3478, Black and White: 执黑, Result: 负, Opponent: 童梦成
Player: 彭立尧, Date: 2014-06-28, Rating: 3478, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 彭立尧, Date: 2014-06-22, Rating: 3478, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 彭立尧, Date: 2014-06-18, Rating: 3478, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 彭立尧, Date: 2014-06-14, Rating: 3478, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 彭立尧, Date: 2014-06-05, Rating: 3477, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 彭立尧, Date: 2014-06-03, Rating: 3477, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 彭立尧, Date: 2014-05-28, Rating: 3477, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 彭立尧, Date: 2014-05-22, Rating: 3477, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 彭立尧, Date: 2014-05-18, Rating: 3477, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 彭立尧, Date: 2014-05-12, Rating: 3477, Black and White: 执白, Result: 负, Opponent: 张涛
Player: 彭立尧, Date: 2014-05-09, Rating: 3477, Black and White: 执黑, Result: 胜, Opponent: 丁世雄
Player: 彭立尧, Date: 2014-04-06, Rating: 3477, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 彭立尧, Date: 2014-04-04, Rating: 3477, Black and White: 执白, Result: 胜, Opponent: 郭闻潮
Player: 彭立尧, Date: 2014-02-18, Rating: 3477, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 彭立尧, Date: 2014-02-17, Rating: 3477, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 彭立尧, Date: 2014-01-17, Rating: 3476, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 彭立尧, Date: 2014-01-15, Rating: 3476, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 彭立尧, Date: 2014-01-05, Rating: 3476, Black and White: 执黑, Result: 负, Opponent: 国宇征
Player: 元晟溱, Date: 2014-08-27, Rating: 3473, Black and White: 执黑, Result: 负, Opponent: 朴沧溟
Player: 元晟溱, Date: 2014-07-23, Rating: 3474, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 元晟溱, Date: 2014-05-21, Rating: 3475, Black and White: 执白, Result: 胜, Opponent: 申旻埈
Player: 元晟溱, Date: 2014-04-07, Rating: 3474, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 元晟溱, Date: 2014-04-02, Rating: 3474, Black and White: 执黑, Result: 胜, Opponent: 金显灿
