Player: 李世石, Date: 2010-12-24, Rating: 3583, Black and White: 执白, Result: 负, Opponent: 赵惠连
Player: 古灵益, Date: 2010-03-04, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 朱松力
Player: 古灵益, Date: 2010-03-04, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 古灵益, Date: 2010-03-02, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 古灵益, Date: 2010-03-01, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 古灵益, Date: 2010-02-22, Rating: 3442, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 古灵益, Date: 2010-01-29, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 古灵益, Date: 2010-01-26, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 钟文靖
Player: 古灵益, Date: 2010-01-07, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 古力
Player: 古灵益, Date: 2010-01-05, Rating: 3442, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 时越, Date: 2010-12-18, Rating: 3469, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 时越, Date: 2010-12-11, Rating: 3468, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 时越, Date: 2010-12-04, Rating: 3467, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 时越, Date: 2010-11-16, Rating: 3465, Black and White: 执白, Result: 负, Opponent: 毛睿龙
Player: 时越, Date: 2010-11-04, Rating: 3464, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 时越, Date: 2010-10-30, Rating: 3463, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 时越, Date: 2010-10-21, Rating: 3463, Black and White: 执黑, Result: 负, Opponent: 党毅飞
Player: 时越, Date: 2010-10-16, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 时越, Date: 2010-10-09, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 时越, Date: 2010-10-05, Rating: 3462, Black and White: 执黑, Result: 负, Opponent: 陈时映
Player: 时越, Date: 2010-10-04, Rating: 3461, Black and White: 执白, Result: 胜, Opponent: 萧正浩
Player: 时越, Date: 2010-10-03, Rating: 3461, Black and White: 执白, Result: 胜, Opponent: 三谷哲也
Player: 时越, Date: 2010-09-06, Rating: 3459, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 时越, Date: 2010-09-04, Rating: 3459, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 时越, Date: 2010-09-01, Rating: 3459, Black and White: 执白, Result: 胜, Opponent: 李赫
Player: 时越, Date: 2010-09-01, Rating: 3459, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 时越, Date: 2010-08-25, Rating: 3458, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 时越, Date: 2010-07-29, Rating: 3456, Black and White: 执黑, Result: 胜, Opponent: 张东岳
Player: 时越, Date: 2010-07-10, Rating: 3455, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 时越, Date: 2010-07-03, Rating: 3454, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 时越, Date: 2010-06-24, Rating: 3453, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 时越, Date: 2010-06-22, Rating: 3453, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 时越, Date: 2010-06-17, Rating: 3452, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 时越, Date: 2010-06-15, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 时越, Date: 2010-06-12, Rating: 3452, Black and White: 执白, Result: 负, Opponent: 钟文靖
Player: 时越, Date: 2010-06-09, Rating: 3452, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 时越, Date: 2010-06-07, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 萧正浩
Player: 时越, Date: 2010-06-03, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 时越, Date: 2010-05-29, Rating: 3451, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 时越, Date: 2010-05-15, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 郑淼鑫
Player: 时越, Date: 2010-05-08, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 陶忻
Player: 时越, Date: 2010-04-29, Rating: 3449, Black and White: 执黑, Result: 负, Opponent: 张立
Player: 时越, Date: 2010-04-25, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 时越, Date: 2010-04-22, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 时越, Date: 2010-03-31, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 时越, Date: 2010-03-30, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 时越, Date: 2010-03-18, Rating: 3446, Black and White: 执白, Result: 负, Opponent: 古力
Player: 时越, Date: 2010-03-05, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 时越, Date: 2010-03-04, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 王晨星
Player: 时越, Date: 2010-03-04, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 时越, Date: 2010-02-25, Rating: 3446, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 时越, Date: 2010-02-23, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 张维
Player: 时越, Date: 2010-02-21, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 蓝天
Player: 时越, Date: 2010-02-06, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 时越, Date: 2010-02-02, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 孙腾宇
Player: 时越, Date: 2010-01-31, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 时越, Date: 2010-01-29, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 时越, Date: 2010-01-16, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 孙力
Player: 许映皓, Date: 2010-12-16, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 许映皓, Date: 2010-12-14, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 许映皓, Date: 2010-12-11, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 姜儒泽
Player: 许映皓, Date: 2010-12-10, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 古力
Player: 许映皓, Date: 2010-12-09, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 许映皓, Date: 2010-12-07, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 许映皓, Date: 2010-11-24, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 许映皓, Date: 2010-11-22, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 赵大贤
Player: 许映皓, Date: 2010-11-05, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 徐健佑
Player: 许映皓, Date: 2010-11-03, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 许映皓, Date: 2010-11-01, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 许映皓, Date: 2010-10-14, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 许映皓, Date: 2010-10-13, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 汪涛
Player: 许映皓, Date: 2010-09-17, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 洪基杓
Player: 许映皓, Date: 2010-09-09, Rating: 3452, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 许映皓, Date: 2010-09-08, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 许映皓, Date: 2010-09-03, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 许映皓, Date: 2010-08-31, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 李春揆
Player: 许映皓, Date: 2010-08-08, Rating: 3452, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 许映皓, Date: 2010-08-06, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 许映皓, Date: 2010-08-05, Rating: 3452, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 许映皓, Date: 2010-07-25, Rating: 3451, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 许映皓, Date: 2010-07-21, Rating: 3451, Black and White: 执黑, Result: 负, Opponent: 洪旼杓
Player: 许映皓, Date: 2010-07-19, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 许映皓, Date: 2010-07-17, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 许映皓, Date: 2010-07-16, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 许映皓, Date: 2010-07-07, Rating: 3451, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 许映皓, Date: 2010-06-07, Rating: 3451, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 许映皓, Date: 2010-05-14, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 金江根
Player: 许映皓, Date: 2010-05-07, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 许映皓, Date: 2010-04-23, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 许映皓, Date: 2010-04-22, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 铃木步
Player: 许映皓, Date: 2010-04-20, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 鹤山淳志
Player: 许映皓, Date: 2010-04-01, Rating: 3450, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 许映皓, Date: 2010-03-29, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 许映皓, Date: 2010-03-27, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 许映皓, Date: 2010-03-03, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 许映皓, Date: 2010-02-25, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 许映皓, Date: 2010-02-19, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 许映皓, Date: 2010-02-05, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 许映皓, Date: 2010-01-25, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 柳珉滢
Player: 许映皓, Date: 2010-01-16, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 芈昱廷, Date: 2010-07-05, Rating: 3452, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 芈昱廷, Date: 2010-03-30, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 毛睿龙
Player: 芈昱廷, Date: 2010-01-25, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 芈昱廷, Date: 2010-01-19, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 罗德隆
Player: 井山裕太, Date: 2010-12-23, Rating: 3470, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 井山裕太, Date: 2010-12-18, Rating: 3470, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2010-12-16, Rating: 3470, Black and White: 执白, Result: 胜, Opponent: 桥本雄二郎
Player: 井山裕太, Date: 2010-12-02, Rating: 3469, Black and White: 执白, Result: 胜, Opponent: 濑户大树
Player: 井山裕太, Date: 2010-11-26, Rating: 3468, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 井山裕太, Date: 2010-11-26, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 井山裕太, Date: 2010-11-25, Rating: 3468, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 井山裕太, Date: 2010-11-25, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 井山裕太, Date: 2010-11-13, Rating: 3467, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-11-11, Rating: 3467, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-11-01, Rating: 3465, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 井山裕太, Date: 2010-10-28, Rating: 3465, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2010-10-25, Rating: 3464, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 井山裕太, Date: 2010-10-19, Rating: 3464, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 井山裕太, Date: 2010-10-06, Rating: 3463, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-09-30, Rating: 3462, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 井山裕太, Date: 2010-09-27, Rating: 3462, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2010-09-25, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 井山裕太, Date: 2010-09-22, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-09-16, Rating: 3461, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-09-09, Rating: 3460, Black and White: 执黑, Result: 胜, Opponent: 秋山次郎
Player: 井山裕太, Date: 2010-09-01, Rating: 3459, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-08-29, Rating: 3458, Black and White: 执白, Result: 胜, Opponent: 汤川光久
Player: 井山裕太, Date: 2010-08-19, Rating: 3456, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 井山裕太, Date: 2010-08-12, Rating: 3456, Black and White: 执白, Result: 胜, Opponent: 黄翊祖
Player: 井山裕太, Date: 2010-08-05, Rating: 3455, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 井山裕太, Date: 2010-07-30, Rating: 3454, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 井山裕太, Date: 2010-07-25, Rating: 3453, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 井山裕太, Date: 2010-07-22, Rating: 3453, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 井山裕太, Date: 2010-07-15, Rating: 3452, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 井山裕太, Date: 2010-07-08, Rating: 3451, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 井山裕太, Date: 2010-07-01, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 井山裕太, Date: 2010-06-24, Rating: 3450, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-06-21, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2010-06-17, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 井山裕太, Date: 2010-06-07, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 井山裕太, Date: 2010-06-01, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 井山裕太, Date: 2010-05-27, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 井山裕太, Date: 2010-05-13, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2010-04-29, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2010-04-22, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 坂井秀至
Player: 井山裕太, Date: 2010-04-08, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 村川大介
Player: 井山裕太, Date: 2010-04-05, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 井山裕太, Date: 2010-04-01, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 井山裕太, Date: 2010-03-29, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 井山裕太, Date: 2010-03-27, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 萨巴梅罗
Player: 井山裕太, Date: 2010-03-25, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 望月研一
Player: 井山裕太, Date: 2010-03-21, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 井山裕太, Date: 2010-03-18, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2010-03-15, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 井山裕太, Date: 2010-03-11, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 井山裕太, Date: 2010-03-07, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2010-02-25, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 井山裕太, Date: 2010-02-21, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2010-02-18, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 井山裕太, Date: 2010-02-11, Rating: 3441, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 井山裕太, Date: 2010-02-05, Rating: 3441, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 井山裕太, Date: 2010-02-01, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 井山裕太, Date: 2010-01-31, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 井山裕太, Date: 2010-01-18, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 井山裕太, Date: 2010-01-16, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 罗玄
Player: 井山裕太, Date: 2010-01-14, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 上村阳生
Player: 井山裕太, Date: 2010-01-07, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 朴文垚, Date: 2010-12-18, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 朴文垚, Date: 2010-12-11, Rating: 3450, Black and White: 执黑, Result: 负, Opponent: 王雷
Player: 朴文垚, Date: 2010-12-04, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 黄晨
Player: 朴文垚, Date: 2010-11-16, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 朴文垚, Date: 2010-11-10, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 朴文垚, Date: 2010-11-08, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 朴文垚, Date: 2010-11-04, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 朴文垚, Date: 2010-10-30, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 孙力
Player: 朴文垚, Date: 2010-10-21, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 朴文垚, Date: 2010-10-16, Rating: 3446, Black and White: 执白, Result: 负, Opponent: 唐韦星
Player: 朴文垚, Date: 2010-10-09, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 陶忻
Player: 朴文垚, Date: 2010-09-27, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 朴文垚, Date: 2010-09-06, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 朴文垚, Date: 2010-09-04, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 朴文垚, Date: 2010-09-01, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 朴文垚, Date: 2010-09-01, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 朴文垚, Date: 2010-08-30, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 朴文垚, Date: 2010-08-25, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 朴文垚, Date: 2010-08-22, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 朴文垚, Date: 2010-08-10, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 朴文垚, Date: 2010-07-13, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 朴文垚, Date: 2010-07-10, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 朴文垚, Date: 2010-07-05, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 朴文垚, Date: 2010-07-03, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 朴文垚, Date: 2010-06-26, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 朴文垚, Date: 2010-06-22, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 朴文垚, Date: 2010-06-19, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 朴文垚, Date: 2010-06-17, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 朴文垚, Date: 2010-06-15, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 曹恒梃
Player: 朴文垚, Date: 2010-06-12, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 朴文垚, Date: 2010-06-09, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 朴文垚, Date: 2010-06-07, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 朴文垚, Date: 2010-06-03, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 孙力
Player: 朴文垚, Date: 2010-05-29, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 朴文垚, Date: 2010-05-19, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 朴文垚, Date: 2010-05-17, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 朴文垚, Date: 2010-05-15, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 朴文垚, Date: 2010-05-08, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 朴文垚, Date: 2010-04-29, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 朴文垚, Date: 2010-04-27, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 朴文垚, Date: 2010-04-25, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 朴文垚, Date: 2010-04-14, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 朴文垚, Date: 2010-04-12, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 朴文垚, Date: 2010-04-10, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 李捷
Player: 朴文垚, Date: 2010-04-06, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 朴文垚, Date: 2010-04-02, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 朴文垚, Date: 2010-03-31, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 郭闻潮
Player: 朴文垚, Date: 2010-03-30, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 蔡竞
Player: 朴文垚, Date: 2010-03-16, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 朴文垚, Date: 2010-03-15, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 朴文垚, Date: 2010-03-05, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 朴文垚, Date: 2010-03-04, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 黄晨
Player: 朴文垚, Date: 2010-03-04, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 朴文垚, Date: 2010-01-29, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 朴文垚, Date: 2010-01-27, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 朴文垚, Date: 2010-01-25, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 朴文垚, Date: 2010-01-12, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 安祚永
Player: 张栩, Date: 2010-12-23, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2010-12-20, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 村川大介
Player: 张栩, Date: 2010-12-20, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 李沂修
Player: 张栩, Date: 2010-12-19, Rating: 3419, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 张栩, Date: 2010-12-18, Rating: 3419, Black and White: 执黑, Result: 负, Opponent: 井山裕太
Player: 张栩, Date: 2010-12-16, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 关山利道
Player: 张栩, Date: 2010-12-09, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 中村秀仁
Player: 张栩, Date: 2010-12-02, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 坂井秀至
Player: 张栩, Date: 2010-11-26, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2010-11-26, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2010-11-24, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 张栩, Date: 2010-11-24, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 张栩, Date: 2010-11-11, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 张栩, Date: 2010-11-06, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 潘善琪
Player: 张栩, Date: 2010-11-04, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 张栩, Date: 2010-11-01, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 高原周二
Player: 张栩, Date: 2010-10-28, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 张栩, Date: 2010-10-21, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 张栩, Date: 2010-10-16, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 安斋伸彰
Player: 张栩, Date: 2010-10-07, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2010-09-26, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 藤井秀哉
Player: 张栩, Date: 2010-08-27, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 坂井秀至
Player: 张栩, Date: 2010-08-19, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 坂井秀至
Player: 张栩, Date: 2010-08-12, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 张栩, Date: 2010-08-05, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 小县真树
Player: 张栩, Date: 2010-07-20, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 张栩, Date: 2010-07-15, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 金秀俊
