Player: 李昌镐, Date: 2006-12-20, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 孔杰, Date: 2006-01-23, Rating: 3453, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 孔杰, Date: 2006-01-19, Rating: 3453, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 孔杰, Date: 2006-01-17, Rating: 3453, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 孔杰, Date: 2006-01-07, Rating: 3453, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 孔杰, Date: 2006-01-05, Rating: 3453, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 周睿羊, Date: 2006-12-23, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 周睿羊, Date: 2006-12-21, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 周睿羊, Date: 2006-12-16, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 周睿羊, Date: 2006-12-09, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 周睿羊, Date: 2006-12-03, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 周睿羊, Date: 2006-11-30, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 周睿羊, Date: 2006-11-25, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周睿羊, Date: 2006-11-18, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 周睿羊, Date: 2006-11-15, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 周睿羊, Date: 2006-11-14, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 林书阳
Player: 周睿羊, Date: 2006-11-13, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 黄翊祖
Player: 周睿羊, Date: 2006-11-11, Rating: 3442, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 周睿羊, Date: 2006-11-04, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 周睿羊, Date: 2006-11-02, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 周睿羊, Date: 2006-10-28, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 周睿羊, Date: 2006-10-26, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周睿羊, Date: 2006-10-25, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 周睿羊, Date: 2006-10-23, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 周睿羊, Date: 2006-10-21, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 朱毅
Player: 周睿羊, Date: 2006-10-12, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 周睿羊, Date: 2006-09-28, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2006-09-27, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2006-08-19, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2006-08-05, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 周睿羊, Date: 2006-07-27, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2006-07-13, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 周振宇
Player: 周睿羊, Date: 2006-07-08, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2006-07-01, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 周睿羊, Date: 2006-06-29, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 周睿羊, Date: 2006-06-27, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2006-06-24, Rating: 3449, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周睿羊, Date: 2006-06-15, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 周睿羊, Date: 2006-06-10, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 周睿羊, Date: 2006-06-08, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 邹俊杰
Player: 周睿羊, Date: 2006-06-03, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 周睿羊, Date: 2006-05-31, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周睿羊, Date: 2006-05-30, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周睿羊, Date: 2006-05-28, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 周睿羊, Date: 2006-05-11, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 周睿羊, Date: 2006-04-22, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 周睿羊, Date: 2006-04-20, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 周睿羊, Date: 2006-04-15, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 周睿羊, Date: 2006-03-29, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 周睿羊, Date: 2006-03-25, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 周睿羊, Date: 2006-02-27, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 张维
Player: 周睿羊, Date: 2006-02-22, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 周睿羊, Date: 2006-02-19, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2006-02-17, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2006-02-07, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 周睿羊, Date: 2006-02-06, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 周睿羊, Date: 2006-01-23, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 周睿羊, Date: 2006-01-17, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 王檄, Date: 2006-12-23, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 王檄, Date: 2006-12-21, Rating: 3436, Black and White: 执白, Result: 负, Opponent: 张英挺
Player: 王檄, Date: 2006-12-21, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 王檄, Date: 2006-12-16, Rating: 3436, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 王檄, Date: 2006-12-09, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 王檄, Date: 2006-11-30, Rating: 3436, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 王檄, Date: 2006-11-25, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 马笑冰
Player: 王檄, Date: 2006-11-18, Rating: 3437, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 王檄, Date: 2006-11-11, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 王檄, Date: 2006-11-02, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 岳亮
Player: 王檄, Date: 2006-10-28, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 王檄, Date: 2006-10-26, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 王檄, Date: 2006-10-25, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 王檄, Date: 2006-10-23, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 王檄, Date: 2006-10-21, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 王檄, Date: 2006-10-12, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 毛睿龙
Player: 王檄, Date: 2006-09-25, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 赵守洵
Player: 王檄, Date: 2006-09-24, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 王檄, Date: 2006-09-22, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 王檄, Date: 2006-09-21, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 王檄, Date: 2006-09-19, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 王檄, Date: 2006-08-20, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 王檄, Date: 2006-08-17, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 金炯佑
Player: 王檄, Date: 2006-08-15, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 玉得真
Player: 王檄, Date: 2006-08-14, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 刘栽豪
Player: 王檄, Date: 2006-08-11, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 王檄, Date: 2006-08-09, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 王檄, Date: 2006-08-08, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 王檄, Date: 2006-08-05, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 王檄, Date: 2006-07-27, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 王檄, Date: 2006-07-08, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 付冲
Player: 王檄, Date: 2006-07-06, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 王檄, Date: 2006-07-04, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 王檄, Date: 2006-07-01, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 王檄, Date: 2006-06-24, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 赵守洵
Player: 王檄, Date: 2006-06-22, Rating: 3441, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 王檄, Date: 2006-06-21, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 王檄, Date: 2006-06-15, Rating: 3441, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 王檄, Date: 2006-06-10, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 王檄, Date: 2006-06-08, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 王檄, Date: 2006-06-03, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 王檄, Date: 2006-05-15, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 高根台
Player: 王檄, Date: 2006-05-11, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 王檄, Date: 2006-04-28, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 王檄, Date: 2006-04-27, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 王檄, Date: 2006-04-20, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 王檄, Date: 2006-04-15, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 王檄, Date: 2006-04-10, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 王檄, Date: 2006-04-02, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王檄, Date: 2006-03-18, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 王檄, Date: 2006-03-17, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 王檄, Date: 2006-03-16, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 王檄, Date: 2006-03-16, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 邹俊杰
Player: 王檄, Date: 2006-03-02, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 王檄, Date: 2006-02-24, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2006-02-22, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 王檄, Date: 2006-02-14, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 王檄, Date: 2006-02-10, Rating: 3442, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 王檄, Date: 2006-01-17, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 朱毅
Player: 常昊, Date: 2006-12-30, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 常昊, Date: 2006-12-29, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 常昊, Date: 2006-12-26, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 蓝天
Player: 常昊, Date: 2006-12-23, Rating: 3471, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 常昊, Date: 2006-12-21, Rating: 3471, Black and White: 执黑, Result: 负, Opponent: 张立
Player: 常昊, Date: 2006-12-16, Rating: 3470, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 常昊, Date: 2006-12-12, Rating: 3470, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 常昊, Date: 2006-12-09, Rating: 3470, Black and White: 执黑, Result: 胜, Opponent: 朱毅
Player: 常昊, Date: 2006-12-07, Rating: 3470, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 常昊, Date: 2006-12-05, Rating: 3470, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 常昊, Date: 2006-11-30, Rating: 3469, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 常昊, Date: 2006-11-18, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 常昊, Date: 2006-11-11, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 常昊, Date: 2006-11-08, Rating: 3467, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 常昊, Date: 2006-11-02, Rating: 3467, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 常昊, Date: 2006-10-28, Rating: 3466, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 常昊, Date: 2006-10-25, Rating: 3466, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 常昊, Date: 2006-10-23, Rating: 3466, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 常昊, Date: 2006-10-21, Rating: 3466, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 常昊, Date: 2006-10-12, Rating: 3465, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 常昊, Date: 2006-09-30, Rating: 3463, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 常昊, Date: 2006-09-28, Rating: 3463, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 常昊, Date: 2006-09-21, Rating: 3462, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 常昊, Date: 2006-09-19, Rating: 3462, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 常昊, Date: 2006-09-08, Rating: 3461, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 常昊, Date: 2006-09-06, Rating: 3460, Black and White: 执黑, Result: 胜, Opponent: 安达勋
Player: 常昊, Date: 2006-08-30, Rating: 3459, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 常昊, Date: 2006-08-28, Rating: 3459, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 常昊, Date: 2006-08-26, Rating: 3459, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 常昊, Date: 2006-08-05, Rating: 3455, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 常昊, Date: 2006-07-27, Rating: 3454, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 常昊, Date: 2006-07-08, Rating: 3452, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 常昊, Date: 2006-07-01, Rating: 3451, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 常昊, Date: 2006-06-24, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 常昊, Date: 2006-06-22, Rating: 3450, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 常昊, Date: 2006-06-21, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 常昊, Date: 2006-06-20, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 常昊, Date: 2006-06-15, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 常昊, Date: 2006-06-10, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 常昊, Date: 2006-06-08, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 刘世振
Player: 常昊, Date: 2006-06-08, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 常昊, Date: 2006-06-03, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 常昊, Date: 2006-05-22, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 常昊, Date: 2006-05-15, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 常昊, Date: 2006-05-11, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 常昊, Date: 2006-05-03, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 常昊, Date: 2006-05-02, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 常昊, Date: 2006-05-01, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 潘善琪
Player: 常昊, Date: 2006-04-20, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 张学斌
Player: 常昊, Date: 2006-04-17, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 常昊, Date: 2006-04-15, Rating: 3442, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 常昊, Date: 2006-04-10, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 常昊, Date: 2006-04-02, Rating: 3441, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 常昊, Date: 2006-03-30, Rating: 3441, Black and White: 执黑, Result: 负, Opponent: 王昊洋
Player: 常昊, Date: 2006-03-28, Rating: 3441, Black and White: 执白, Result: 负, Opponent: 邹俊杰
Player: 常昊, Date: 2006-03-27, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 常昊, Date: 2006-03-24, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 常昊, Date: 2006-03-23, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 常昊, Date: 2006-03-22, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 金东烨
Player: 常昊, Date: 2006-03-21, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 常昊, Date: 2006-03-13, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 常昊, Date: 2006-03-08, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 常昊, Date: 2006-03-06, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 常昊, Date: 2006-03-02, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 常昊, Date: 2006-02-27, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 金荣桓
Player: 常昊, Date: 2006-02-27, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 常昊, Date: 2006-02-21, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 常昊, Date: 2006-02-14, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 常昊, Date: 2006-01-17, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 胡耀宇, Date: 2006-12-30, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 胡耀宇, Date: 2006-12-29, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 胡耀宇, Date: 2006-12-27, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2006-12-25, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 胡耀宇, Date: 2006-12-23, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 胡耀宇, Date: 2006-12-21, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 胡耀宇, Date: 2006-12-16, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 邹俊杰
Player: 胡耀宇, Date: 2006-12-12, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 胡耀宇, Date: 2006-12-09, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 王昊洋
Player: 胡耀宇, Date: 2006-11-30, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 付冲
Player: 胡耀宇, Date: 2006-11-18, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 胡耀宇, Date: 2006-11-11, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 胡耀宇, Date: 2006-11-07, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2006-11-02, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 胡耀宇, Date: 2006-10-31, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 胡耀宇, Date: 2006-10-28, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 胡耀宇, Date: 2006-10-26, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 胡耀宇, Date: 2006-10-25, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 张学斌
Player: 胡耀宇, Date: 2006-10-23, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 张璇
Player: 胡耀宇, Date: 2006-10-21, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 胡耀宇, Date: 2006-10-18, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 胡耀宇, Date: 2006-10-12, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 胡耀宇, Date: 2006-10-09, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 胡耀宇, Date: 2006-09-28, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 胡耀宇, Date: 2006-09-06, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 胡耀宇, Date: 2006-08-19, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 胡耀宇, Date: 2006-08-05, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2006-07-27, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 胡耀宇, Date: 2006-07-08, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 朱毅
Player: 胡耀宇, Date: 2006-07-01, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 胡耀宇, Date: 2006-06-24, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2006-06-15, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 胡耀宇, Date: 2006-06-10, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 胡耀宇, Date: 2006-06-03, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 胡耀宇, Date: 2006-05-17, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 胡耀宇, Date: 2006-05-15, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 胡耀宇, Date: 2006-05-11, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2006-04-28, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 胡耀宇, Date: 2006-04-27, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 河成奉
Player: 胡耀宇, Date: 2006-04-15, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 马笑冰
Player: 胡耀宇, Date: 2006-04-10, Rating: 3436, Black and White: 执黑, Result: 负, Opponent: 李劼
Player: 胡耀宇, Date: 2006-03-29, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 胡耀宇, Date: 2006-03-13, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 胡耀宇, Date: 2006-02-27, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 李熙星
Player: 胡耀宇, Date: 2006-01-17, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 陈耀烨, Date: 2006-12-29, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 陈耀烨, Date: 2006-12-26, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 陈耀烨, Date: 2006-12-26, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 孙力
Player: 陈耀烨, Date: 2006-12-23, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 冯伟
Player: 陈耀烨, Date: 2006-12-21, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 张维
Player: 陈耀烨, Date: 2006-12-16, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 陈耀烨, Date: 2006-12-12, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 陈耀烨, Date: 2006-12-09, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 邹俊杰
Player: 陈耀烨, Date: 2006-12-03, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 陈耀烨, Date: 2006-11-30, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 丁烈
Player: 陈耀烨, Date: 2006-11-27, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 陈耀烨, Date: 2006-11-18, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 陈耀烨, Date: 2006-11-15, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 陈耀烨, Date: 2006-11-14, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 萧正浩
Player: 陈耀烨, Date: 2006-11-13, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 张丰酋
Player: 陈耀烨, Date: 2006-11-11, Rating: 3432, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 陈耀烨, Date: 2006-11-02, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 张立
Player: 陈耀烨, Date: 2006-10-30, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 陈耀烨, Date: 2006-10-28, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 陈耀烨, Date: 2006-10-26, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
