Player: 李世石, Date: 2008-12-26, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 朴文垚, Date: 2008-03-29, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 周逵
Player: 朴文垚, Date: 2008-03-22, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 王雷
Player: 朴文垚, Date: 2008-03-08, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 朴文垚, Date: 2008-03-07, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 朴文垚, Date: 2008-03-05, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 朴文垚, Date: 2008-03-03, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 朴文垚, Date: 2008-03-01, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 朴文垚, Date: 2008-02-29, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 朴文垚, Date: 2008-02-28, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 王幼侠
Player: 朴文垚, Date: 2008-02-27, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 朴文垚, Date: 2008-01-31, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 钟文靖
Player: 朴文垚, Date: 2008-01-29, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 朴文垚, Date: 2008-01-22, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 彭立尧
Player: 朴文垚, Date: 2008-01-07, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 李喆, Date: 2008-12-27, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 李喆, Date: 2008-12-24, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 蒋蔚
Player: 李喆, Date: 2008-12-20, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 李喆, Date: 2008-12-13, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 杨一80
Player: 李喆, Date: 2008-12-04, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 李喆, Date: 2008-11-29, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李喆, Date: 2008-11-24, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李喆, Date: 2008-11-22, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 李喆, Date: 2008-11-18, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 李喆, Date: 2008-11-15, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 李喆, Date: 2008-11-08, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 李喆, Date: 2008-11-06, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 李喆, Date: 2008-11-01, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 李喆, Date: 2008-10-08, Rating: 3450, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 李喆, Date: 2008-10-08, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 李喆, Date: 2008-10-07, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 睦镇硕
Player: 李喆, Date: 2008-10-07, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 李喆, Date: 2008-10-06, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 李喆, Date: 2008-09-10, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 李喆, Date: 2008-09-10, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 李喆, Date: 2008-09-05, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 陈时映
Player: 李喆, Date: 2008-09-03, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 李喆, Date: 2008-07-05, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 李喆, Date: 2008-07-01, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 李喆, Date: 2008-06-21, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 李喆, Date: 2008-06-14, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 李喆, Date: 2008-06-09, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 李喆, Date: 2008-06-05, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 杨一80
Player: 李喆, Date: 2008-06-02, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 李喆, Date: 2008-05-29, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 李喆, Date: 2008-05-24, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 李喆, Date: 2008-05-22, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 李喆, Date: 2008-05-17, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 李喆, Date: 2008-05-15, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 李喆, Date: 2008-05-10, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 李喆, Date: 2008-05-08, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 李喆, Date: 2008-05-07, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 李喆, Date: 2008-05-06, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 李喆, Date: 2008-04-17, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 李喆, Date: 2008-04-05, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 李喆, Date: 2008-04-01, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 孙力
Player: 李喆, Date: 2008-03-29, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 李喆, Date: 2008-03-22, Rating: 3442, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 李喆, Date: 2008-03-07, Rating: 3441, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 李喆, Date: 2008-03-05, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 李喆, Date: 2008-03-01, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 李喆, Date: 2008-02-28, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 李喆, Date: 2008-02-27, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 李喆, Date: 2008-02-26, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 陈潇楠
Player: 李喆, Date: 2008-02-25, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 方捷
Player: 李喆, Date: 2008-02-21, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 李喆, Date: 2008-02-02, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 李喆, Date: 2008-01-31, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 邹俊杰
Player: 李喆, Date: 2008-01-29, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 李喆, Date: 2008-01-07, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 赵汉乘, Date: 2008-11-09, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 赵汉乘, Date: 2008-11-07, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2008-11-04, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 赵汉乘, Date: 2008-11-01, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 赵汉乘, Date: 2008-10-29, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2008-10-28, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2008-10-16, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 赵汉乘, Date: 2008-10-07, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2008-10-02, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 赵汉乘, Date: 2008-09-27, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 白洪淅
Player: 赵汉乘, Date: 2008-09-23, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 赵汉乘, Date: 2008-09-17, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 赵汉乘, Date: 2008-09-11, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 赵汉乘, Date: 2008-09-05, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2008-09-03, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 赵汉乘, Date: 2008-08-27, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 古力
Player: 赵汉乘, Date: 2008-08-25, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 赵汉乘, Date: 2008-08-23, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 赵汉乘, Date: 2008-08-12, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2008-08-08, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 赵汉乘, Date: 2008-08-05, Rating: 3437, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 赵汉乘, Date: 2008-07-27, Rating: 3437, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 赵汉乘, Date: 2008-07-25, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 金成宰
Player: 赵汉乘, Date: 2008-07-06, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 赵汉乘, Date: 2008-07-04, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 赵汉乘, Date: 2008-06-28, Rating: 3436, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2008-06-26, Rating: 3436, Black and White: 执白, Result: 负, Opponent: 崔原踊
Player: 赵汉乘, Date: 2008-06-20, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 金大熙
Player: 赵汉乘, Date: 2008-06-17, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 赵汉乘, Date: 2008-06-07, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 赵汉乘, Date: 2008-06-04, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2008-06-03, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2008-06-02, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 赵汉乘, Date: 2008-05-28, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 赵汉乘, Date: 2008-05-26, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 赵汉乘, Date: 2008-05-16, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 赵汉乘, Date: 2008-05-12, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 赵汉乘, Date: 2008-05-01, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2008-04-22, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2008-04-17, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2008-04-14, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 赵汉乘, Date: 2008-04-12, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 山田拓自
Player: 赵汉乘, Date: 2008-04-04, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 赵汉乘, Date: 2008-03-31, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 赵汉乘, Date: 2008-03-18, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 赵汉乘, Date: 2008-02-18, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 赵汉乘, Date: 2008-02-14, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 赵汉乘, Date: 2008-01-09, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2008-01-07, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 韩钟振
Player: 崔哲瀚, Date: 2008-12-12, Rating: 3501, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 崔哲瀚, Date: 2008-11-30, Rating: 3500, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 崔哲瀚, Date: 2008-11-22, Rating: 3499, Black and White: 执黑, Result: 负, Opponent: 许映皓
Player: 崔哲瀚, Date: 2008-11-21, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 崔哲瀚, Date: 2008-11-20, Rating: 3498, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 崔哲瀚, Date: 2008-11-15, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 朴承华
Player: 崔哲瀚, Date: 2008-11-05, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 崔哲瀚, Date: 2008-10-31, Rating: 3496, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 崔哲瀚, Date: 2008-10-26, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 崔哲瀚, Date: 2008-10-17, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 崔哲瀚, Date: 2008-10-17, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 崔哲瀚, Date: 2008-10-10, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 金秀壮
Player: 崔哲瀚, Date: 2008-10-09, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 崔哲瀚, Date: 2008-10-02, Rating: 3493, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 崔哲瀚, Date: 2008-09-30, Rating: 3493, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 崔哲瀚, Date: 2008-09-25, Rating: 3492, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 崔哲瀚, Date: 2008-09-23, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 崔哲瀚, Date: 2008-09-19, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 赵惠连
Player: 崔哲瀚, Date: 2008-09-13, Rating: 3491, Black and White: 执白, Result: 胜, Opponent: 金大熙
Player: 崔哲瀚, Date: 2008-08-27, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 朴升哲
Player: 崔哲瀚, Date: 2008-08-18, Rating: 3487, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 崔哲瀚, Date: 2008-08-15, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 崔哲瀚, Date: 2008-08-02, Rating: 3485, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 崔哲瀚, Date: 2008-07-31, Rating: 3484, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 崔哲瀚, Date: 2008-07-21, Rating: 3483, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 崔哲瀚, Date: 2008-07-04, Rating: 3481, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 崔哲瀚, Date: 2008-06-26, Rating: 3480, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 崔哲瀚, Date: 2008-06-25, Rating: 3480, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 崔哲瀚, Date: 2008-06-12, Rating: 3478, Black and White: 执黑, Result: 胜, Opponent: 洪章植
Player: 崔哲瀚, Date: 2008-05-29, Rating: 3476, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 崔哲瀚, Date: 2008-05-26, Rating: 3475, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 崔哲瀚, Date: 2008-05-18, Rating: 3474, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2008-05-12, Rating: 3473, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 崔哲瀚, Date: 2008-05-04, Rating: 3471, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 崔哲瀚, Date: 2008-05-02, Rating: 3471, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 崔哲瀚, Date: 2008-04-25, Rating: 3469, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 崔哲瀚, Date: 2008-04-19, Rating: 3468, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 崔哲瀚, Date: 2008-03-31, Rating: 3464, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 崔哲瀚, Date: 2008-02-12, Rating: 3453, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 崔哲瀚, Date: 2008-02-11, Rating: 3452, Black and White: 执白, Result: 胜, Opponent: 韩尚勋
Player: 崔哲瀚, Date: 2008-01-28, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 胡耀宇, Date: 2008-12-27, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 胡耀宇, Date: 2008-12-24, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 胡耀宇, Date: 2008-12-20, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 胡耀宇, Date: 2008-12-13, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2008-12-06, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2008-12-04, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 胡耀宇, Date: 2008-12-02, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2008-11-29, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 胡耀宇, Date: 2008-11-15, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 胡耀宇, Date: 2008-11-10, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 胡耀宇, Date: 2008-11-08, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 胡耀宇, Date: 2008-11-06, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 胡耀宇, Date: 2008-11-01, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 胡耀宇, Date: 2008-09-10, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 胡耀宇, Date: 2008-08-29, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 张立
Player: 胡耀宇, Date: 2008-07-05, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 胡耀宇, Date: 2008-07-01, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 冯伟
Player: 胡耀宇, Date: 2008-06-21, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 张维
Player: 胡耀宇, Date: 2008-06-14, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 胡耀宇, Date: 2008-06-11, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 胡耀宇, Date: 2008-06-09, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 胡耀宇, Date: 2008-06-05, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 胡耀宇, Date: 2008-06-02, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 胡耀宇, Date: 2008-05-31, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 胡耀宇, Date: 2008-05-26, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 胡耀宇, Date: 2008-05-22, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 胡耀宇, Date: 2008-05-15, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 胡耀宇, Date: 2008-05-10, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 胡耀宇, Date: 2008-04-30, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 胡耀宇, Date: 2008-04-17, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 胡耀宇, Date: 2008-04-12, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 胡耀宇, Date: 2008-04-05, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 胡耀宇, Date: 2008-03-29, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 胡耀宇, Date: 2008-03-22, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 胡耀宇, Date: 2008-03-11, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 胡耀宇, Date: 2008-03-08, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2008-03-07, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 胡耀宇, Date: 2008-03-01, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 胡耀宇, Date: 2008-02-28, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 丁烈
Player: 胡耀宇, Date: 2008-01-29, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 胡耀宇, Date: 2008-01-07, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 王檄, Date: 2008-12-27, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 时越
Player: 王檄, Date: 2008-12-24, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 丁烈
Player: 王檄, Date: 2008-12-20, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 陈潇楠
Player: 王檄, Date: 2008-12-13, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王檄, Date: 2008-12-04, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 王檄, Date: 2008-11-29, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 彭立尧
Player: 王檄, Date: 2008-11-24, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 王檄, Date: 2008-11-24, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 李康
Player: 王檄, Date: 2008-11-22, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 赵守洵
Player: 王檄, Date: 2008-11-19, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 王檄, Date: 2008-11-15, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 王檄, Date: 2008-11-06, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 王檄, Date: 2008-11-01, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 王檄, Date: 2008-10-08, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 王檄, Date: 2008-10-08, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 王檄, Date: 2008-10-07, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 王檄, Date: 2008-10-07, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 王檄, Date: 2008-10-06, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 麦克雷蒙
Player: 王檄, Date: 2008-10-05, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 王檄, Date: 2008-09-10, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王檄, Date: 2008-09-10, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 王檄, Date: 2008-09-05, Rating: 3442, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 王檄, Date: 2008-09-03, Rating: 3442, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 王檄, Date: 2008-07-05, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 王檄, Date: 2008-07-01, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 王檄, Date: 2008-06-21, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 王檄, Date: 2008-06-14, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 付冲
Player: 王檄, Date: 2008-06-11, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2008-06-09, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 王檄, Date: 2008-06-07, Rating: 3431, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 王檄, Date: 2008-06-05, Rating: 3431, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 王檄, Date: 2008-05-31, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 王檄, Date: 2008-05-23, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 王檄, Date: 2008-05-22, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 桂文波
Player: 王檄, Date: 2008-05-15, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 王檄, Date: 2008-05-10, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 王檄, Date: 2008-04-17, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 王檄, Date: 2008-04-05, Rating: 3425, Black and White: 执黑, Result: 胜, Opponent: 陶忻
Player: 王檄, Date: 2008-03-29, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 王檄, Date: 2008-03-22, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 王檄, Date: 2008-03-17, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2008-03-15, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 陈诗渊
Player: 王檄, Date: 2008-03-08, Rating: 3423, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2008-03-07, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 李豪杰
Player: 王檄, Date: 2008-02-28, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 王檄, Date: 2008-02-27, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 王檄, Date: 2008-02-23, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 周鹤洋
