Player: 李昌镐, Date: 2005-12-26, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 常昊, Date: 2005-01-22, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 常昊, Date: 2005-01-18, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 常昊, Date: 2005-01-17, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 常昊, Date: 2005-01-15, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 常昊, Date: 2005-01-08, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 常昊, Date: 2005-01-07, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 常昊, Date: 2005-01-05, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 王檄, Date: 2005-12-31, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 王檄, Date: 2005-12-26, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 王檄, Date: 2005-12-22, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 王檄, Date: 2005-12-21, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 王檄, Date: 2005-12-20, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 夏大铭
Player: 王檄, Date: 2005-12-10, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 王檄, Date: 2005-12-03, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 王檄, Date: 2005-11-26, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 黄晨
Player: 王檄, Date: 2005-11-12, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 王檄, Date: 2005-11-05, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 王檄, Date: 2005-10-29, Rating: 3437, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2005-10-14, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 王檄, Date: 2005-10-08, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 王檄, Date: 2005-10-06, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 王檄, Date: 2005-09-30, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 王檄, Date: 2005-09-28, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 王檄, Date: 2005-08-20, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 王檄, Date: 2005-08-13, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 王檄, Date: 2005-08-06, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 王檄, Date: 2005-07-31, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 董彦
Player: 王檄, Date: 2005-07-09, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 王檄, Date: 2005-07-07, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 王檄, Date: 2005-07-05, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 王檄, Date: 2005-06-25, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 王檄, Date: 2005-06-18, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 王檄, Date: 2005-06-11, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 王檄, Date: 2005-06-04, Rating: 3426, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 王檄, Date: 2005-05-21, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 陶忻
Player: 王檄, Date: 2005-05-16, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 王檄, Date: 2005-05-13, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 王檄, Date: 2005-05-12, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 王檄, Date: 2005-05-07, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 周逵
Player: 王檄, Date: 2005-04-22, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 张英挺
Player: 王檄, Date: 2005-04-21, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 李轶
Player: 王檄, Date: 2005-04-16, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 王檄, Date: 2005-04-11, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 王檄, Date: 2005-04-09, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 江铸久
Player: 王檄, Date: 2005-04-05, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 王檄, Date: 2005-03-11, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 王檄, Date: 2005-02-26, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 王檄, Date: 2005-02-05, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 王檄, Date: 2005-02-04, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 王檄, Date: 2005-01-31, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 王檄, Date: 2005-01-29, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 王檄, Date: 2005-01-27, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 王檄, Date: 2005-01-18, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 王檄, Date: 2005-01-17, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 胡耀宇, Date: 2005-12-31, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 胡耀宇, Date: 2005-12-24, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2005-12-16, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 胡耀宇, Date: 2005-12-15, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 胡耀宇, Date: 2005-12-13, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 胡耀宇, Date: 2005-12-10, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 胡耀宇, Date: 2005-12-03, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 崔灿
Player: 胡耀宇, Date: 2005-11-26, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 张维
Player: 胡耀宇, Date: 2005-11-16, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 金明完
Player: 胡耀宇, Date: 2005-11-12, Rating: 3431, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2005-11-05, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 胡耀宇, Date: 2005-10-29, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 胡耀宇, Date: 2005-10-19, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 胡耀宇, Date: 2005-10-18, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 胡耀宇, Date: 2005-10-17, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 胡耀宇, Date: 2005-10-15, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 胡耀宇, Date: 2005-10-08, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 邹俊杰
Player: 胡耀宇, Date: 2005-09-30, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 刘栽豪
Player: 胡耀宇, Date: 2005-09-28, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 胡耀宇, Date: 2005-08-20, Rating: 3426, Black and White: 执黑, Result: 胜, Opponent: 黄晨
Player: 胡耀宇, Date: 2005-08-13, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 胡耀宇, Date: 2005-08-06, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 胡耀宇, Date: 2005-07-15, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 胡耀宇, Date: 2005-07-09, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 胡耀宇, Date: 2005-07-05, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2005-06-25, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 胡耀宇, Date: 2005-06-18, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 胡耀宇, Date: 2005-06-11, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 胡耀宇, Date: 2005-05-29, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2005-05-22, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 胡耀宇, Date: 2005-05-21, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 胡耀宇, Date: 2005-05-13, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 胡耀宇, Date: 2005-05-12, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 胡耀宇, Date: 2005-05-07, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 赵守洵
Player: 胡耀宇, Date: 2005-05-03, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 胡耀宇, Date: 2005-05-02, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 胡耀宇, Date: 2005-05-01, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 胡耀宇, Date: 2005-04-21, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 胡耀宇, Date: 2005-04-16, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 胡耀宇, Date: 2005-03-14, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 胡耀宇, Date: 2005-03-08, Rating: 3420, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 胡耀宇, Date: 2005-02-05, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 胡耀宇, Date: 2005-02-04, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 胡耀宇, Date: 2005-02-02, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2005-01-31, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 胡耀宇, Date: 2005-01-29, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 胡耀宇, Date: 2005-01-18, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 胡耀宇, Date: 2005-01-17, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 胡耀宇, Date: 2005-01-04, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 朱松力
Player: 周鹤洋, Date: 2005-12-31, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 周鹤洋, Date: 2005-12-26, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 赵守洵
Player: 周鹤洋, Date: 2005-12-22, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 萧正浩
Player: 周鹤洋, Date: 2005-12-21, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 林至涵
Player: 周鹤洋, Date: 2005-12-20, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 周俊勋
Player: 周鹤洋, Date: 2005-12-17, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2005-12-10, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 周鹤洋, Date: 2005-12-08, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 周鹤洋, Date: 2005-12-06, Rating: 3401, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 周鹤洋, Date: 2005-12-03, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 周鹤洋, Date: 2005-11-26, Rating: 3401, Black and White: 执黑, Result: 负, Opponent: 董彦
Player: 周鹤洋, Date: 2005-11-15, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 周鹤洋, Date: 2005-11-14, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 朱松力
Player: 周鹤洋, Date: 2005-11-12, Rating: 3402, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 周鹤洋, Date: 2005-11-05, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 周鹤洋, Date: 2005-10-29, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 陶忻
Player: 周鹤洋, Date: 2005-10-27, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 周鹤洋, Date: 2005-10-25, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 周鹤洋, Date: 2005-10-23, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 方捷
Player: 周鹤洋, Date: 2005-10-17, Rating: 3403, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2005-10-14, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 周鹤洋, Date: 2005-10-08, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 周鹤洋, Date: 2005-10-06, Rating: 3403, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 周鹤洋, Date: 2005-09-28, Rating: 3403, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 周鹤洋, Date: 2005-09-10, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 周鹤洋, Date: 2005-08-20, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 周鹤洋, Date: 2005-08-13, Rating: 3404, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 周鹤洋, Date: 2005-08-06, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 周鹤洋, Date: 2005-07-09, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 周鹤洋, Date: 2005-06-25, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 黄晨
Player: 周鹤洋, Date: 2005-06-18, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 周鹤洋, Date: 2005-06-11, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 周鹤洋, Date: 2005-05-21, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 崔灿
Player: 周鹤洋, Date: 2005-05-18, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 周鹤洋, Date: 2005-05-16, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 亚历山大迪那斯塔因
Player: 周鹤洋, Date: 2005-05-13, Rating: 3407, Black and White: 执黑, Result: 负, Opponent: 金成龙
Player: 周鹤洋, Date: 2005-05-12, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 周鹤洋, Date: 2005-05-07, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 周鹤洋, Date: 2005-05-03, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 周鹤洋, Date: 2005-05-02, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 周鹤洋, Date: 2005-05-01, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 周鹤洋, Date: 2005-04-27, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 周鹤洋, Date: 2005-04-22, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 马笑冰
Player: 周鹤洋, Date: 2005-04-21, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 汪洋
Player: 周鹤洋, Date: 2005-04-16, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 王煜辉
Player: 周鹤洋, Date: 2005-04-09, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 周鹤洋, Date: 2005-04-05, Rating: 3408, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2005-04-04, Rating: 3408, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2005-04-02, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2005-03-18, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 周鹤洋, Date: 2005-03-16, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 周鹤洋, Date: 2005-03-14, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 周鹤洋, Date: 2005-02-06, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周鹤洋, Date: 2005-02-05, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 周鹤洋, Date: 2005-02-04, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 周鹤洋, Date: 2005-02-02, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 周鹤洋, Date: 2005-01-31, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 周鹤洋, Date: 2005-01-29, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 周鹤洋, Date: 2005-01-27, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 周鹤洋, Date: 2005-01-17, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 周鹤洋, Date: 2005-01-15, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 张栩, Date: 2005-12-22, Rating: 3426, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 张栩, Date: 2005-12-15, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 三村智保
Player: 张栩, Date: 2005-12-01, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2005-11-26, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2005-11-21, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2005-11-17, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2005-11-09, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2005-11-03, Rating: 3420, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2005-10-28, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2005-10-24, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 张栩, Date: 2005-10-23, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 今村善彰
Player: 张栩, Date: 2005-10-19, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2005-10-11, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2005-10-06, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2005-09-28, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2005-09-22, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2005-09-15, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 张栩, Date: 2005-09-07, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2005-09-01, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 加藤充志
Player: 张栩, Date: 2005-08-29, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 张栩, Date: 2005-08-14, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 张栩, Date: 2005-08-11, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 张栩, Date: 2005-08-04, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 张栩, Date: 2005-07-28, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 今村俊也
Player: 张栩, Date: 2005-07-25, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2005-07-21, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 石仓升
Player: 张栩, Date: 2005-07-14, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 张栩, Date: 2005-07-07, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 井山裕太
Player: 张栩, Date: 2005-07-04, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2005-06-27, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2005-06-20, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2005-06-17, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 张栩, Date: 2005-06-16, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 张栩, Date: 2005-06-15, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 张栩, Date: 2005-06-08, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2005-06-02, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 本田邦久
Player: 张栩, Date: 2005-05-30, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 沟上知亲
Player: 张栩, Date: 2005-05-26, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2005-05-23, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2005-05-18, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 张栩, Date: 2005-05-16, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 张栩, Date: 2005-05-09, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2005-05-03, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2005-05-02, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 张栩, Date: 2005-05-01, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 张栩, Date: 2005-04-28, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 张栩, Date: 2005-04-26, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 张栩, Date: 2005-04-20, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 张栩, Date: 2005-04-18, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 张栩, Date: 2005-04-11, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 张栩, Date: 2005-04-09, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 张栩, Date: 2005-04-07, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 秋山次郎
Player: 张栩, Date: 2005-03-30, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 张栩, Date: 2005-03-28, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 张栩, Date: 2005-03-20, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2005-03-07, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2005-03-06, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 淡路修三
Player: 张栩, Date: 2005-03-05, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 张栩, Date: 2005-02-23, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 张栩, Date: 2005-02-13, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 张栩, Date: 2005-01-29, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 张栩, Date: 2005-01-24, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 张栩, Date: 2005-01-06, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 黄翊祖
Player: 赵汉乘, Date: 2005-12-10, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 赵汉乘, Date: 2005-12-08, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 赵汉乘, Date: 2005-11-28, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 赵汉乘, Date: 2005-11-27, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 赵汉乘, Date: 2005-11-22, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 赵汉乘, Date: 2005-11-22, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 赵汉乘, Date: 2005-11-19, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 洪旼杓
Player: 赵汉乘, Date: 2005-11-15, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 赵汉乘, Date: 2005-11-08, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2005-11-01, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2005-10-31, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 李相勋(大)
Player: 赵汉乘, Date: 2005-10-29, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2005-10-19, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 赵汉乘, Date: 2005-10-18, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 林至涵
Player: 赵汉乘, Date: 2005-10-17, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 赵汉乘, Date: 2005-10-08, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 赵汉乘, Date: 2005-09-28, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 赵汉乘, Date: 2005-09-17, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2005-08-30, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 张丰酋
Player: 赵汉乘, Date: 2005-08-23, Rating: 3419, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2005-08-20, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 安祚永
