Player: 李昌镐, Date: 2002-12-28, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 孔杰, Date: 2002-03-11, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 李劼
Player: 孔杰, Date: 2002-02-23, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 孔杰, Date: 2002-02-22, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 孔杰, Date: 2002-01-24, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 古力
Player: 孔杰, Date: 2002-01-17, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 孔杰, Date: 2002-01-16, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 孔杰, Date: 2002-01-14, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 孔杰, Date: 2002-01-07, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 古力
Player: 孔杰, Date: 2002-01-05, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 邵炜刚
Player: 孔杰, Date: 2002-01-04, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 王磊, Date: 2002-12-14, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 王磊, Date: 2002-11-13, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 王磊, Date: 2002-11-12, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 王磊, Date: 2002-11-07, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 王磊, Date: 2002-10-19, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 王磊, Date: 2002-10-16, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 王磊, Date: 2002-09-06, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 王磊, Date: 2002-09-04, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 王磊, Date: 2002-09-02, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 王磊, Date: 2002-08-30, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 王磊, Date: 2002-08-28, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 王磊, Date: 2002-08-07, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 赵守洵
Player: 王磊, Date: 2002-08-03, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 王磊, Date: 2002-06-20, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王磊, Date: 2002-06-06, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 金荣三
Player: 王磊, Date: 2002-05-23, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王磊, Date: 2002-05-09, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 王磊, Date: 2002-04-08, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 王磊, Date: 2002-04-04, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 董彦
Player: 王磊, Date: 2002-04-01, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 王磊, Date: 2002-03-23, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 王磊, Date: 2002-03-22, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 林至涵
Player: 王磊, Date: 2002-03-19, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 林宇翔
Player: 王磊, Date: 2002-02-06, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 王磊, Date: 2002-02-04, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 王磊, Date: 2002-01-26, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 王磊, Date: 2002-01-24, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 王磊, Date: 2002-01-22, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 杨一80
Player: 王磊, Date: 2002-01-07, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 王磊, Date: 2002-01-05, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 王磊, Date: 2002-01-04, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 睦镇硕, Date: 2002-11-11, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 睦镇硕, Date: 2002-10-24, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 汪洋
Player: 睦镇硕, Date: 2002-10-14, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2002-09-18, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 睦镇硕, Date: 2002-08-21, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2002-08-12, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 睦镇硕, Date: 2002-07-24, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 睦镇硕, Date: 2002-07-23, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 睦镇硕, Date: 2002-06-18, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 李贤旭
Player: 睦镇硕, Date: 2002-06-14, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2002-06-11, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 崔明勋
Player: 睦镇硕, Date: 2002-06-04, Rating: 3360, Black and White: 执黑, Result: 胜, Opponent: 尹炫皙
Player: 睦镇硕, Date: 2002-05-30, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 河灿锡
Player: 睦镇硕, Date: 2002-05-27, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2002-05-15, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 江铸久
Player: 睦镇硕, Date: 2002-05-09, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 汪洋
Player: 睦镇硕, Date: 2002-05-02, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 徐奉洙
Player: 睦镇硕, Date: 2002-04-15, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 王铭琬
Player: 睦镇硕, Date: 2002-04-13, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 睦镇硕, Date: 2002-04-08, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 朱毅
Player: 睦镇硕, Date: 2002-04-04, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 李劼
Player: 睦镇硕, Date: 2002-04-01, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 睦镇硕, Date: 2002-03-28, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2002-03-21, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 朴升哲
Player: 睦镇硕, Date: 2002-03-18, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2002-03-04, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2002-02-23, Rating: 3359, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 睦镇硕, Date: 2002-02-08, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 金荣桓
Player: 睦镇硕, Date: 2002-01-29, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 睦镇硕, Date: 2002-01-25, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2002-01-18, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 睦镇硕, Date: 2002-01-04, Rating: 3360, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 胡耀宇, Date: 2002-12-22, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 杨潜
Player: 胡耀宇, Date: 2002-11-28, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 胡耀宇, Date: 2002-11-27, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 金承俊
Player: 胡耀宇, Date: 2002-11-26, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 胡耀宇, Date: 2002-11-13, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 胡耀宇, Date: 2002-11-12, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 胡耀宇, Date: 2002-10-19, Rating: 3381, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2002-10-17, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 胡耀宇, Date: 2002-10-05, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 胡耀宇, Date: 2002-10-03, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 朴进率
Player: 胡耀宇, Date: 2002-09-24, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2002-09-18, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 胡耀宇, Date: 2002-09-14, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 胡耀宇, Date: 2002-09-12, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 胡耀宇, Date: 2002-08-30, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 胡耀宇, Date: 2002-08-28, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 朴胜文
Player: 胡耀宇, Date: 2002-08-13, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 胡耀宇, Date: 2002-08-11, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 刘菁
Player: 胡耀宇, Date: 2002-08-09, Rating: 3376, Black and White: 执黑, Result: 负, Opponent: 董彦
Player: 胡耀宇, Date: 2002-07-29, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 矢田直己
Player: 胡耀宇, Date: 2002-07-12, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 董彦
Player: 胡耀宇, Date: 2002-07-11, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 胡耀宇, Date: 2002-05-18, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 胡耀宇, Date: 2002-04-25, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2002-04-13, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 胡耀宇, Date: 2002-04-08, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 胡耀宇, Date: 2002-03-11, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 胡耀宇, Date: 2002-01-24, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 胡耀宇, Date: 2002-01-07, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 俞斌, Date: 2002-12-31, Rating: 3349, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 俞斌, Date: 2002-12-08, Rating: 3350, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 俞斌, Date: 2002-12-05, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 俞斌, Date: 2002-11-28, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 俞斌, Date: 2002-11-23, Rating: 3352, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 俞斌, Date: 2002-11-18, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 俞斌, Date: 2002-10-27, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 俞斌, Date: 2002-10-21, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 俞斌, Date: 2002-10-19, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 俞斌, Date: 2002-09-29, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 俞斌, Date: 2002-09-10, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 俞斌, Date: 2002-09-06, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 俞斌, Date: 2002-09-04, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 俞斌, Date: 2002-09-02, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 朴志恩
Player: 俞斌, Date: 2002-08-28, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 俞斌, Date: 2002-08-12, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 俞斌, Date: 2002-08-11, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 俞斌, Date: 2002-08-07, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 俞斌, Date: 2002-08-05, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 俞斌, Date: 2002-07-29, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 方捷
Player: 俞斌, Date: 2002-07-21, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 俞斌, Date: 2002-06-20, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 林锋
Player: 俞斌, Date: 2002-05-20, Rating: 3357, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 俞斌, Date: 2002-05-09, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 俞斌, Date: 2002-05-02, Rating: 3357, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 俞斌, Date: 2002-04-30, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 俞斌, Date: 2002-04-15, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 俞斌, Date: 2002-03-23, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 俞斌, Date: 2002-03-22, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 杨嘉源
Player: 俞斌, Date: 2002-03-19, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 亚历山大迪那斯塔因
Player: 俞斌, Date: 2002-03-15, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 俞斌, Date: 2002-03-13, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 王亦民
Player: 俞斌, Date: 2002-03-11, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 俞斌, Date: 2002-02-24, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 俞斌, Date: 2002-02-23, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 俞斌, Date: 2002-01-29, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 俞斌, Date: 2002-01-17, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 俞斌, Date: 2002-01-16, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 俞斌, Date: 2002-01-14, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 周鹤洋, Date: 2002-12-31, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 周鹤洋, Date: 2002-12-26, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 周鹤洋, Date: 2002-12-14, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 周鹤洋, Date: 2002-11-16, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 华学明
Player: 周鹤洋, Date: 2002-10-31, Rating: 3363, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 周鹤洋, Date: 2002-10-24, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 周鹤洋, Date: 2002-10-21, Rating: 3362, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 周鹤洋, Date: 2002-10-19, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 周鹤洋, Date: 2002-10-17, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 周鹤洋, Date: 2002-10-14, Rating: 3362, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 周鹤洋, Date: 2002-08-13, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 周鹤洋, Date: 2002-08-09, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 周鹤洋, Date: 2002-07-02, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 周鹤洋, Date: 2002-06-27, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 周鹤洋, Date: 2002-05-20, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 周鹤洋, Date: 2002-05-09, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 林锋
Player: 周鹤洋, Date: 2002-05-02, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 周鹤洋, Date: 2002-04-25, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 朴升哲
Player: 周鹤洋, Date: 2002-04-04, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 宋雪林
Player: 周鹤洋, Date: 2002-03-15, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 邹俊杰
Player: 周鹤洋, Date: 2002-03-13, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 周鹤洋, Date: 2002-02-23, Rating: 3349, Black and White: 执白, Result: 负, Opponent: 陈祖德
Player: 周鹤洋, Date: 2002-02-01, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 周鹤洋, Date: 2002-01-26, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 周鹤洋, Date: 2002-01-07, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 周鹤洋, Date: 2002-01-04, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 王檄, Date: 2002-11-28, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 金荣三
Player: 王檄, Date: 2002-11-21, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 林锋
Player: 王檄, Date: 2002-11-14, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 王檄, Date: 2002-08-28, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 王檄, Date: 2002-07-29, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 王檄, Date: 2002-06-13, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王檄, Date: 2002-04-18, Rating: 3362, Black and White: 执白, Result: 负, Opponent: 董彦
Player: 王檄, Date: 2002-04-08, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 赵汉乘, Date: 2002-12-17, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 赵汉乘, Date: 2002-12-09, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2002-12-06, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2002-11-25, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 白大铉
Player: 赵汉乘, Date: 2002-11-19, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 赵汉乘, Date: 2002-10-31, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2002-10-26, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2002-10-05, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 赵汉乘, Date: 2002-10-02, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 赵汉乘, Date: 2002-09-16, Rating: 3369, Black and White: 执白, Result: 胜, Opponent: 赵大贤
Player: 赵汉乘, Date: 2002-09-12, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2002-09-06, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 赵汉乘, Date: 2002-09-02, Rating: 3368, Black and White: 执黑, Result: 负, Opponent: 安永吉
Player: 赵汉乘, Date: 2002-08-07, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 白大铉
Player: 赵汉乘, Date: 2002-08-05, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 朴炳奎
Player: 赵汉乘, Date: 2002-08-02, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 白大铉
Player: 赵汉乘, Date: 2002-07-22, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 白大铉
Player: 赵汉乘, Date: 2002-07-08, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2002-06-28, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 朴炳奎
Player: 赵汉乘, Date: 2002-06-25, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 尹炫皙
Player: 赵汉乘, Date: 2002-06-07, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 李贤旭
Player: 赵汉乘, Date: 2002-05-28, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 韩钟振
Player: 赵汉乘, Date: 2002-05-27, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2002-05-23, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2002-05-02, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 赵汉乘, Date: 2002-04-30, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 赵汉乘, Date: 2002-04-19, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2002-04-11, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 金明完
Player: 赵汉乘, Date: 2002-03-28, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 赵汉乘, Date: 2002-03-21, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 廉正勋
Player: 赵汉乘, Date: 2002-03-18, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 安永吉
Player: 赵汉乘, Date: 2002-02-01, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 安永吉
Player: 赵汉乘, Date: 2002-01-21, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2002-01-14, Rating: 3346, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 依田纪基, Date: 2002-12-19, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 依田纪基, Date: 2002-10-31, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 依田纪基, Date: 2002-10-23, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-10-16, Rating: 3351, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-10-10, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 依田纪基, Date: 2002-10-02, Rating: 3350, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-09-25, Rating: 3350, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-09-11, Rating: 3349, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-09-05, Rating: 3349, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 依田纪基, Date: 2002-08-01, Rating: 3346, Black and White: 执白, Result: 胜, Opponent: 中小野田智己
Player: 依田纪基, Date: 2002-07-04, Rating: 3344, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 依田纪基, Date: 2002-06-20, Rating: 3343, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 依田纪基, Date: 2002-06-06, Rating: 3342, Black and White: 执白, Result: 负, Opponent: 柳时熏
Player: 依田纪基, Date: 2002-05-27, Rating: 3342, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 依田纪基, Date: 2002-05-23, Rating: 3342, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 依田纪基, Date: 2002-04-15, Rating: 3341, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 依田纪基, Date: 2002-04-11, Rating: 3341, Black and White: 执黑, Result: 负, Opponent: 高梨圣健
Player: 依田纪基, Date: 2002-04-06, Rating: 3341, Black and White: 执白, Result: 负, Opponent: 石田芳夫
Player: 依田纪基, Date: 2002-04-04, Rating: 3341, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 依田纪基, Date: 2002-03-23, Rating: 3342, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 依田纪基, Date: 2002-03-22, Rating: 3342, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 依田纪基, Date: 2002-03-19, Rating: 3342, Black and White: 执黑, Result: 负, Opponent: 朴志恩
Player: 依田纪基, Date: 2002-03-14, Rating: 3342, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 依田纪基, Date: 2002-03-09, Rating: 3342, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 依田纪基, Date: 2002-03-07, Rating: 3343, Black and White: 执黑, Result: 胜, Opponent: 高木祥一
Player: 依田纪基, Date: 2002-02-23, Rating: 3343, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 2002-02-18, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 依田纪基, Date: 2002-01-31, Rating: 3344, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 依田纪基, Date: 2002-01-27, Rating: 3344, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2002-01-24, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 依田纪基, Date: 2002-01-10, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 林子渊
Player: 赵治勋, Date: 2002-12-12, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 王铭琬
Player: 赵治勋, Date: 2002-12-05, Rating: 3327, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 赵治勋, Date: 2002-12-02, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 赵治勋, Date: 2002-11-28, Rating: 3327, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 赵治勋, Date: 2002-11-25, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 赵治勋, Date: 2002-11-21, Rating: 3327, Black and White: 执白, Result: 负, Opponent: 王铭琬
