Player: 李世石, Date: 2009-10-29, Rating: 3585, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2009-05-07, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 周睿羊, Date: 2009-05-04, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 周睿羊, Date: 2009-04-29, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 李劼
Player: 周睿羊, Date: 2009-04-19, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 周睿羊, Date: 2009-04-11, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 周睿羊, Date: 2009-04-07, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 周睿羊, Date: 2009-04-02, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2009-03-31, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 周睿羊, Date: 2009-03-06, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 周睿羊, Date: 2009-02-28, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 韩雄奎
Player: 周睿羊, Date: 2009-02-19, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 周睿羊, Date: 2009-02-17, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 李劼
Player: 周睿羊, Date: 2009-02-17, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 付冲
Player: 周睿羊, Date: 2009-02-15, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 周睿羊, Date: 2009-02-13, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 周睿羊, Date: 2009-02-11, Rating: 3435, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2009-02-08, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 柁嘉熹, Date: 2009-12-30, Rating: 3475, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 柁嘉熹, Date: 2009-12-19, Rating: 3474, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 柁嘉熹, Date: 2009-12-12, Rating: 3474, Black and White: 执白, Result: 胜, Opponent: 郭闻潮
Player: 柁嘉熹, Date: 2009-12-05, Rating: 3473, Black and White: 执白, Result: 胜, Opponent: 方昊
Player: 柁嘉熹, Date: 2009-12-02, Rating: 3473, Black and White: 执黑, Result: 负, Opponent: 姜儒泽
Player: 柁嘉熹, Date: 2009-12-01, Rating: 3473, Black and White: 执白, Result: 胜, Opponent: 王元均
Player: 柁嘉熹, Date: 2009-11-30, Rating: 3473, Black and White: 执黑, Result: 胜, Opponent: 濑户大树
Player: 柁嘉熹, Date: 2009-11-28, Rating: 3473, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 柁嘉熹, Date: 2009-11-15, Rating: 3472, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 柁嘉熹, Date: 2009-11-15, Rating: 3472, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 柁嘉熹, Date: 2009-11-15, Rating: 3472, Black and White: 执黑, Result: 胜, Opponent: 孙腾宇
Player: 柁嘉熹, Date: 2009-11-07, Rating: 3471, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2009-10-29, Rating: 3470, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 柁嘉熹, Date: 2009-10-20, Rating: 3469, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 柁嘉熹, Date: 2009-10-20, Rating: 3469, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 柁嘉熹, Date: 2009-10-17, Rating: 3469, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 柁嘉熹, Date: 2009-10-10, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 佟禹林
Player: 柁嘉熹, Date: 2009-09-29, Rating: 3467, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 柁嘉熹, Date: 2009-09-07, Rating: 3464, Black and White: 执黑, Result: 胜, Opponent: 孙力
Player: 柁嘉熹, Date: 2009-09-05, Rating: 3464, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 柁嘉熹, Date: 2009-08-27, Rating: 3463, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 柁嘉熹, Date: 2009-08-06, Rating: 3460, Black and White: 执白, Result: 负, Opponent: 金成宰
Player: 柁嘉熹, Date: 2009-07-30, Rating: 3459, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 柁嘉熹, Date: 2009-07-27, Rating: 3459, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2009-07-23, Rating: 3459, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 柁嘉熹, Date: 2009-07-11, Rating: 3457, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 柁嘉熹, Date: 2009-07-09, Rating: 3457, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 柁嘉熹, Date: 2009-07-04, Rating: 3456, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 柁嘉熹, Date: 2009-07-01, Rating: 3456, Black and White: 执白, Result: 胜, Opponent: 吴树浩
Player: 柁嘉熹, Date: 2009-07-01, Rating: 3456, Black and White: 执白, Result: 胜, Opponent: 张亚博
Player: 柁嘉熹, Date: 2009-06-30, Rating: 3456, Black and White: 执黑, Result: 胜, Opponent: 罗德隆
Player: 柁嘉熹, Date: 2009-06-30, Rating: 3456, Black and White: 执黑, Result: 胜, Opponent: 曹恒梃
Player: 柁嘉熹, Date: 2009-06-27, Rating: 3455, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 柁嘉熹, Date: 2009-06-18, Rating: 3453, Black and White: 执黑, Result: 负, Opponent: 陶忻
Player: 柁嘉熹, Date: 2009-06-13, Rating: 3453, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 柁嘉熹, Date: 2009-06-06, Rating: 3452, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 柁嘉熹, Date: 2009-05-30, Rating: 3450, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 柁嘉熹, Date: 2009-05-28, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 柁嘉熹, Date: 2009-05-23, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 柁嘉熹, Date: 2009-05-18, Rating: 3449, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 柁嘉熹, Date: 2009-05-14, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 孙力
Player: 柁嘉熹, Date: 2009-05-11, Rating: 3448, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 柁嘉熹, Date: 2009-05-09, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 张维
Player: 柁嘉熹, Date: 2009-04-09, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 柁嘉熹, Date: 2009-04-07, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 柁嘉熹, Date: 2009-04-03, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 李豪杰
Player: 柁嘉熹, Date: 2009-04-02, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 郭闻潮
Player: 柁嘉熹, Date: 2009-03-31, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 柁嘉熹, Date: 2009-03-04, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 柁嘉熹, Date: 2009-02-17, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 柁嘉熹, Date: 2009-02-17, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 柁嘉熹, Date: 2009-02-11, Rating: 3437, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2009-02-10, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 胡耀宇, Date: 2009-12-30, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 廖行文
Player: 胡耀宇, Date: 2009-12-12, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 胡耀宇, Date: 2009-12-05, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 胡耀宇, Date: 2009-11-28, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 胡耀宇, Date: 2009-11-19, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 胡耀宇, Date: 2009-11-16, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 胡耀宇, Date: 2009-11-09, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 胡耀宇, Date: 2009-10-29, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 崔灿
Player: 胡耀宇, Date: 2009-10-26, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 蓝天
Player: 胡耀宇, Date: 2009-10-22, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 胡耀宇, Date: 2009-10-20, Rating: 3423, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 胡耀宇, Date: 2009-10-17, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2009-10-10, Rating: 3423, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 胡耀宇, Date: 2009-09-07, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 胡耀宇, Date: 2009-09-05, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 孙力
Player: 胡耀宇, Date: 2009-08-12, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2009-08-08, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 胡耀宇, Date: 2009-08-07, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 胡耀宇, Date: 2009-07-11, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 胡耀宇, Date: 2009-07-09, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2009-07-04, Rating: 3427, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 胡耀宇, Date: 2009-07-01, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 毛睿龙
Player: 胡耀宇, Date: 2009-07-01, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 王鹭
Player: 胡耀宇, Date: 2009-06-27, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 胡耀宇, Date: 2009-06-18, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 胡耀宇, Date: 2009-06-13, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 胡耀宇, Date: 2009-06-09, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 胡耀宇, Date: 2009-06-01, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 胡耀宇, Date: 2009-05-30, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 胡耀宇, Date: 2009-05-28, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 胡耀宇, Date: 2009-05-23, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 胡耀宇, Date: 2009-05-20, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 胡耀宇, Date: 2009-05-18, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 金成宰
Player: 胡耀宇, Date: 2009-05-14, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 胡耀宇, Date: 2009-05-09, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 胡耀宇, Date: 2009-03-22, Rating: 3427, Black and White: 执黑, Result: 负, Opponent: 许映皓
Player: 胡耀宇, Date: 2009-02-28, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 白大铉
Player: 胡耀宇, Date: 2009-02-17, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 胡耀宇, Date: 2009-02-13, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 胡耀宇, Date: 2009-02-11, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 胡耀宇, Date: 2009-02-08, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 井山裕太, Date: 2009-12-24, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2009-12-19, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2009-12-17, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 井口豊秀
Player: 井山裕太, Date: 2009-12-10, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 张丰酋
Player: 井山裕太, Date: 2009-12-02, Rating: 3439, Black and White: 执白, Result: 负, Opponent: 陈诗渊
Player: 井山裕太, Date: 2009-12-01, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 井山裕太, Date: 2009-11-30, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 井山裕太, Date: 2009-11-19, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 井山裕太, Date: 2009-11-14, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2009-11-12, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 濑户大树
Player: 井山裕太, Date: 2009-11-05, Rating: 3440, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-10-22, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2009-10-14, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-10-07, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-10-01, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 秋山次郎
Player: 井山裕太, Date: 2009-09-24, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-09-16, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-09-12, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 井山裕太, Date: 2009-09-10, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 井山裕太, Date: 2009-09-03, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2009-08-30, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 清成哲也
Player: 井山裕太, Date: 2009-08-20, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2009-08-15, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 首藤瞬
Player: 井山裕太, Date: 2009-08-13, Rating: 3437, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2009-08-06, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 小县真树
Player: 井山裕太, Date: 2009-07-30, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 井山裕太, Date: 2009-07-23, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 林子渊
Player: 井山裕太, Date: 2009-07-16, Rating: 3435, Black and White: 执黑, Result: 负, Opponent: 彦坂直人
Player: 井山裕太, Date: 2009-07-11, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 广江博之
Player: 井山裕太, Date: 2009-07-09, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 井山裕太, Date: 2009-07-02, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 井山裕太, Date: 2009-06-25, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 井山裕太, Date: 2009-06-21, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2009-06-20, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 杨孟允
Player: 井山裕太, Date: 2009-06-20, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 林子渊
Player: 井山裕太, Date: 2009-06-18, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 秋山次郎
Player: 井山裕太, Date: 2009-06-15, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2009-06-11, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 井山裕太, Date: 2009-06-04, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 鹤山淳志
Player: 井山裕太, Date: 2009-06-01, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2009-05-28, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 井山裕太, Date: 2009-05-25, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 中野宽也
Player: 井山裕太, Date: 2009-05-20, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 井山裕太, Date: 2009-05-18, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 井山裕太, Date: 2009-05-07, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 井山裕太, Date: 2009-04-30, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2009-04-27, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 今村善彰
Player: 井山裕太, Date: 2009-04-16, Rating: 3434, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 井山裕太, Date: 2009-04-13, Rating: 3434, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 井山裕太, Date: 2009-04-11, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 井山裕太, Date: 2009-04-09, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 井山裕太, Date: 2009-04-07, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2009-04-04, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 井山裕太, Date: 2009-04-02, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 井山裕太, Date: 2009-03-12, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 温昭珍
Player: 井山裕太, Date: 2009-03-09, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2009-03-01, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 井山裕太, Date: 2009-02-09, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 井山裕太, Date: 2009-02-05, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 张丰酋
Player: 井山裕太, Date: 2009-02-02, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 白石勇一
Player: 井山裕太, Date: 2009-01-22, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 井山裕太, Date: 2009-01-19, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 村上晶英
Player: 井山裕太, Date: 2009-01-15, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2009-01-12, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 玉井伸
Player: 许映皓, Date: 2009-11-14, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 许映皓, Date: 2009-10-22, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 许映皓, Date: 2009-10-14, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 许映皓, Date: 2009-10-13, Rating: 3438, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 许映皓, Date: 2009-10-02, Rating: 3437, Black and White: 执白, Result: 负, Opponent: 韩尚勋
Player: 许映皓, Date: 2009-09-25, Rating: 3437, Black and White: 执白, Result: 负, Opponent: 廉正勋
Player: 许映皓, Date: 2009-09-19, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 许映皓, Date: 2009-09-12, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 许映皓, Date: 2009-09-11, Rating: 3436, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 许映皓, Date: 2009-09-10, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 许映皓, Date: 2009-09-02, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 许映皓, Date: 2009-08-29, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
Player: 许映皓, Date: 2009-08-23, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 韩雄奎
Player: 许映皓, Date: 2009-07-10, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 李春揆
Player: 许映皓, Date: 2009-06-14, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 许映皓, Date: 2009-05-31, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 姜昌培
Player: 许映皓, Date: 2009-05-23, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 许映皓, Date: 2009-05-20, Rating: 3431, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 许映皓, Date: 2009-05-18, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 许映皓, Date: 2009-04-20, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 俞炳龙
Player: 许映皓, Date: 2009-04-18, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 许映皓, Date: 2009-03-27, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 古力
Player: 许映皓, Date: 2009-03-24, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 洪旼杓
Player: 许映皓, Date: 2009-03-22, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 许映皓, Date: 2009-02-28, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 朴升哲
Player: 许映皓, Date: 2009-02-13, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 古灵益, Date: 2009-12-30, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 陶欣然
Player: 古灵益, Date: 2009-12-27, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 古灵益, Date: 2009-12-26, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 古灵益, Date: 2009-12-22, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 古力
Player: 古灵益, Date: 2009-12-19, Rating: 3443, Black and White: 执白, Result: 负, Opponent: 陶忻
Player: 古灵益, Date: 2009-12-12, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 古灵益, Date: 2009-12-05, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 古灵益, Date: 2009-12-02, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 韩尚勋
Player: 古灵益, Date: 2009-12-01, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 林书阳
Player: 古灵益, Date: 2009-11-30, Rating: 3444, Black and White: 执白, Result: 负, Opponent: 安斋伸彰
Player: 古灵益, Date: 2009-11-28, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 古灵益, Date: 2009-11-26, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 古灵益, Date: 2009-11-23, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 古灵益, Date: 2009-11-21, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 古灵益, Date: 2009-11-20, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 古灵益, Date: 2009-11-19, Rating: 3445, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 古灵益, Date: 2009-11-07, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 张东岳
Player: 古灵益, Date: 2009-10-29, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 陈潇楠
Player: 古灵益, Date: 2009-10-20, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 古灵益, Date: 2009-10-20, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 古灵益, Date: 2009-10-17, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 古灵益, Date: 2009-10-10, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 古灵益, Date: 2009-09-29, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 汪涛
Player: 古灵益, Date: 2009-09-07, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 古灵益, Date: 2009-09-05, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 古灵益, Date: 2009-08-21, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 古灵益, Date: 2009-08-19, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 古灵益, Date: 2009-07-11, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 崔灿
Player: 古灵益, Date: 2009-07-09, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 古灵益, Date: 2009-07-04, Rating: 3446, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 古灵益, Date: 2009-07-01, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 古灵益, Date: 2009-07-01, Rating: 3445, Black and White: 执白, Result: 负, Opponent: 刘世振
Player: 古灵益, Date: 2009-06-30, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 李海
Player: 古灵益, Date: 2009-06-30, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 张涛
Player: 古灵益, Date: 2009-06-27, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 古灵益, Date: 2009-06-18, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 黄晨
Player: 古灵益, Date: 2009-06-13, Rating: 3445, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 古灵益, Date: 2009-06-06, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 古灵益, Date: 2009-05-30, Rating: 3444, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 古灵益, Date: 2009-05-28, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 古灵益, Date: 2009-05-26, Rating: 3444, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 古灵益, Date: 2009-05-23, Rating: 3443, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 古灵益, Date: 2009-05-19, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 王雷
