Player: 李昌镐, Date: 2004-12-20, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 赵汉乘, Date: 2004-04-03, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 李豫川
Player: 赵汉乘, Date: 2004-04-01, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 冯伟
Player: 赵汉乘, Date: 2004-03-30, Rating: 3402, Black and White: 执白, Result: 负, Opponent: 宋泰坤
Player: 赵汉乘, Date: 2004-03-26, Rating: 3402, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2004-03-12, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 金主镐
Player: 赵汉乘, Date: 2004-03-10, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 李相勋(小)
Player: 赵汉乘, Date: 2004-02-03, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 周鹤洋, Date: 2004-12-13, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 周鹤洋, Date: 2004-12-11, Rating: 3412, Black and White: 执白, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2004-12-06, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 陈祖德
Player: 周鹤洋, Date: 2004-12-02, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 周鹤洋, Date: 2004-11-28, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 周鹤洋, Date: 2004-11-28, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 周鹤洋, Date: 2004-11-27, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2004-11-25, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 周鹤洋, Date: 2004-11-22, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 岳亮
Player: 周鹤洋, Date: 2004-11-18, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 周鹤洋, Date: 2004-11-16, Rating: 3412, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 周鹤洋, Date: 2004-11-11, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 张学斌
Player: 周鹤洋, Date: 2004-11-09, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2004-10-30, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 周鹤洋, Date: 2004-10-25, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 周鹤洋, Date: 2004-10-17, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2004-10-15, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 周鹤洋, Date: 2004-10-14, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 周鹤洋, Date: 2004-10-13, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 周鹤洋, Date: 2004-10-07, Rating: 3411, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 周鹤洋, Date: 2004-09-11, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 周鹤洋, Date: 2004-09-03, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 安达勋
Player: 周鹤洋, Date: 2004-09-01, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 周鹤洋, Date: 2004-08-25, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 周鹤洋, Date: 2004-08-23, Rating: 3408, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 周鹤洋, Date: 2004-08-21, Rating: 3408, Black and White: 执白, Result: 胜, Opponent: 沟上知亲
Player: 周鹤洋, Date: 2004-08-03, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 金孝坤
Player: 周鹤洋, Date: 2004-07-01, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 周鹤洋, Date: 2004-06-10, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 周鹤洋, Date: 2004-06-08, Rating: 3398, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2004-05-27, Rating: 3396, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 周鹤洋, Date: 2004-05-18, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 周鹤洋, Date: 2004-05-12, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 周鹤洋, Date: 2004-05-06, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 周鹤洋, Date: 2004-04-29, Rating: 3393, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 周鹤洋, Date: 2004-04-24, Rating: 3393, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 周鹤洋, Date: 2004-04-22, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 周鹤洋, Date: 2004-04-20, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 车敏洙
Player: 周鹤洋, Date: 2004-04-10, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 周鹤洋, Date: 2004-02-25, Rating: 3391, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 周鹤洋, Date: 2004-01-11, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 周鹤洋, Date: 2004-01-10, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 周鹤洋, Date: 2004-01-08, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 周鹤洋, Date: 2004-01-06, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 周鹤洋, Date: 2004-01-04, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 宋泰坤, Date: 2004-12-19, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 宋泰坤, Date: 2004-12-17, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 宋泰坤, Date: 2004-12-09, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 宋泰坤, Date: 2004-12-07, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 秋山次郎
Player: 宋泰坤, Date: 2004-12-06, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 林至涵
Player: 宋泰坤, Date: 2004-11-28, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 宋泰坤, Date: 2004-11-07, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 宋泰坤, Date: 2004-10-17, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 宋泰坤, Date: 2004-10-11, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 吴圭喆
Player: 宋泰坤, Date: 2004-10-06, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 宋泰坤, Date: 2004-10-01, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 金主镐
Player: 宋泰坤, Date: 2004-09-21, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 金灿佑
Player: 宋泰坤, Date: 2004-09-19, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2004-09-16, Rating: 3376, Black and White: 执白, Result: 负, Opponent: 林至涵
Player: 宋泰坤, Date: 2004-09-10, Rating: 3376, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 宋泰坤, Date: 2004-09-08, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 宋泰坤, Date: 2004-09-06, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 宋泰坤, Date: 2004-09-03, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 宋泰坤, Date: 2004-09-01, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 宋泰坤, Date: 2004-08-30, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 朴升贤
Player: 宋泰坤, Date: 2004-08-25, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 宋泰坤, Date: 2004-08-23, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 宋泰坤, Date: 2004-08-21, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 宋泰坤, Date: 2004-08-15, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 宋泰坤, Date: 2004-08-03, Rating: 3380, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 宋泰坤, Date: 2004-07-20, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 宋泰坤, Date: 2004-07-11, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 宋泰坤, Date: 2004-07-08, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 赵惠连
Player: 宋泰坤, Date: 2004-07-05, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 宋泰坤, Date: 2004-07-03, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 宋泰坤, Date: 2004-06-17, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 张秀英
Player: 宋泰坤, Date: 2004-06-14, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2004-06-05, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 宋泰坤, Date: 2004-05-30, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 宋泰坤, Date: 2004-05-18, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 宋泰坤, Date: 2004-05-14, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 宋泰坤, Date: 2004-05-12, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 宋泰坤, Date: 2004-05-11, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 宋泰坤, Date: 2004-05-07, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 尹盛铉
Player: 宋泰坤, Date: 2004-04-28, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 朴炳奎
Player: 宋泰坤, Date: 2004-04-24, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 宋泰坤, Date: 2004-04-22, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 宋泰坤, Date: 2004-04-20, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 宋泰坤, Date: 2004-04-12, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 宋泰坤, Date: 2004-04-06, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 宋泰坤, Date: 2004-04-03, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 宋泰坤, Date: 2004-04-01, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 孙远
Player: 宋泰坤, Date: 2004-03-30, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 宋泰坤, Date: 2004-03-23, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 宋泰坤, Date: 2004-03-22, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 宋泰坤, Date: 2004-03-21, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 宋泰坤, Date: 2004-02-27, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 宋泰坤, Date: 2004-02-25, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 金成龙
Player: 张栩, Date: 2004-12-09, Rating: 3408, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2004-12-02, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 横田茂昭
Player: 张栩, Date: 2004-11-29, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2004-11-25, Rating: 3406, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2004-11-18, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2004-11-03, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-10-29, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2004-10-26, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 张栩, Date: 2004-10-21, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-10-18, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 张栩, Date: 2004-10-13, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-10-10, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 长谷川直
Player: 张栩, Date: 2004-10-07, Rating: 3403, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 张栩, Date: 2004-10-02, Rating: 3402, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 张栩, Date: 2004-09-29, Rating: 3402, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2004-09-22, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-09-18, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 张栩, Date: 2004-09-16, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 朴志恩
Player: 张栩, Date: 2004-09-09, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2004-09-02, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2004-08-23, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 张栩, Date: 2004-08-21, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 张栩, Date: 2004-08-17, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 张栩, Date: 2004-08-12, Rating: 3396, Black and White: 执白, Result: 负, Opponent: 彦坂直人
Player: 张栩, Date: 2004-08-09, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2004-08-05, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2004-07-29, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 今村善彰
Player: 张栩, Date: 2004-07-17, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 张栩, Date: 2004-07-12, Rating: 3394, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2004-07-08, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-07-01, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2004-06-24, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2004-06-21, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 张栩, Date: 2004-06-17, Rating: 3391, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-06-14, Rating: 3391, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2004-06-08, Rating: 3391, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 张栩, Date: 2004-06-05, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 张栩, Date: 2004-05-31, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2004-05-28, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 张栩, Date: 2004-05-24, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-05-20, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 张栩, Date: 2004-05-18, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 张栩, Date: 2004-05-13, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 张栩, Date: 2004-05-07, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2004-05-03, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2004-05-01, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2004-04-29, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2004-04-20, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 张栩, Date: 2004-04-15, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 张栩, Date: 2004-04-12, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 张栩, Date: 2004-04-08, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 张栩, Date: 2004-04-01, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 张栩, Date: 2004-03-26, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2004-03-23, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 三村智保
Player: 张栩, Date: 2004-03-22, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 张栩, Date: 2004-03-21, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 张栩, Date: 2004-03-11, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 张栩, Date: 2004-03-04, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 张栩, Date: 2004-02-12, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 张栩, Date: 2004-02-05, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 张栩, Date: 2004-01-29, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 张栩, Date: 2004-01-08, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 王磊, Date: 2004-12-16, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 张东岳
Player: 王磊, Date: 2004-12-02, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 王磊, Date: 2004-11-25, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 王磊, Date: 2004-11-18, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 段嵘
Player: 王磊, Date: 2004-11-11, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 王磊, Date: 2004-11-09, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 王磊, Date: 2004-11-06, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 古力
Player: 王磊, Date: 2004-11-04, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 王磊, Date: 2004-10-28, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 王磊, Date: 2004-10-25, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 王磊, Date: 2004-10-21, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 林锋
Player: 王磊, Date: 2004-10-14, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 余平
Player: 王磊, Date: 2004-10-09, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 王磊, Date: 2004-10-06, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 王磊, Date: 2004-09-03, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 王磊, Date: 2004-09-01, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 尹赫
Player: 王磊, Date: 2004-08-23, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 王磊, Date: 2004-08-21, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 阿基鲁尔
Player: 王磊, Date: 2004-08-08, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王磊, Date: 2004-08-06, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 王磊, Date: 2004-07-01, Rating: 3381, Black and White: 执黑, Result: 负, Opponent: 朱毅
Player: 王磊, Date: 2004-06-24, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王磊, Date: 2004-06-20, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 王磊, Date: 2004-06-08, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 王磊, Date: 2004-06-03, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 王磊, Date: 2004-05-29, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 王磊, Date: 2004-05-27, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 王磊, Date: 2004-05-13, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 王磊, Date: 2004-04-29, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 宋雪林
Player: 王磊, Date: 2004-04-15, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 王磊, Date: 2004-04-12, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 王磊, Date: 2004-04-10, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 杨慧人
Player: 王磊, Date: 2004-03-23, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 王磊, Date: 2004-03-22, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 王磊, Date: 2004-03-21, Rating: 3377, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 曹薰铉, Date: 2004-12-12, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 曹薰铉, Date: 2004-11-14, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 曹薰铉, Date: 2004-10-22, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 曹薰铉, Date: 2004-10-19, Rating: 3345, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 曹薰铉, Date: 2004-10-17, Rating: 3345, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 曹薰铉, Date: 2004-09-13, Rating: 3346, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 曹薰铉, Date: 2004-09-12, Rating: 3346, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 曹薰铉, Date: 2004-09-07, Rating: 3346, Black and White: 执黑, Result: 胜, Opponent: 梁建
Player: 曹薰铉, Date: 2004-09-03, Rating: 3346, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 曹薰铉, Date: 2004-09-01, Rating: 3346, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 曹薰铉, Date: 2004-08-21, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 曹薰铉, Date: 2004-08-03, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 曹薰铉, Date: 2004-07-20, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 曹薰铉, Date: 2004-07-18, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 曹薰铉, Date: 2004-07-09, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 曹薰铉, Date: 2004-07-07, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 曹薰铉, Date: 2004-07-04, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 曹薰铉, Date: 2004-06-24, Rating: 3349, Black and White: 执白, Result: 负, Opponent: 金主镐
Player: 曹薰铉, Date: 2004-06-22, Rating: 3349, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 曹薰铉, Date: 2004-06-21, Rating: 3349, Black and White: 执黑, Result: 胜, Opponent: 朴钟烈
Player: 曹薰铉, Date: 2004-06-09, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 曹薰铉, Date: 2004-05-28, Rating: 3352, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 曹薰铉, Date: 2004-05-23, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 曹薰铉, Date: 2004-05-18, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 曹薰铉, Date: 2004-05-07, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 曹薰铉, Date: 2004-04-27, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 许壮会
Player: 曹薰铉, Date: 2004-04-23, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 曹薰铉, Date: 2004-04-21, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 曹薰铉, Date: 2004-04-12, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 曹薰铉, Date: 2004-04-10, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 曹薰铉, Date: 2004-04-07, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 崔灿
Player: 曹薰铉, Date: 2004-04-06, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 张蛟
Player: 曹薰铉, Date: 2004-04-04, Rating: 3359, Black and White: 执黑, Result: 胜, Opponent: 金生煜
Player: 曹薰铉, Date: 2004-04-03, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 张英挺
Player: 曹薰铉, Date: 2004-04-01, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 郭北雅
Player: 曹薰铉, Date: 2004-03-30, Rating: 3360, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 曹薰铉, Date: 2004-03-19, Rating: 3362, Black and White: 执白, Result: 负, Opponent: 安达勋
Player: 曹薰铉, Date: 2004-03-10, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 金光植
Player: 曹薰铉, Date: 2004-03-05, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 金江根
Player: 俞斌, Date: 2004-12-16, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 段嵘
Player: 俞斌, Date: 2004-12-14, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 俞斌, Date: 2004-11-28, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 俞斌, Date: 2004-11-27, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 俞斌, Date: 2004-11-25, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 朱毅
