Player: 李昌镐, Date: 1992-12-30, Rating: 3485, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 大竹英雄, Date: 1992-11-25, Rating: 3316, Black and White: 执黑, Result: 负, Opponent: 芮乃伟
Player: 大竹英雄, Date: 1992-11-23, Rating: 3316, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 大竹英雄, Date: 1992-11-19, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 大竹英雄, Date: 1992-11-11, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-11-04, Rating: 3318, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-10-29, Rating: 3318, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 大竹英雄, Date: 1992-10-21, Rating: 3319, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-10-14, Rating: 3319, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-09-30, Rating: 3321, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-09-24, Rating: 3321, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-09-17, Rating: 3322, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 大竹英雄, Date: 1992-09-09, Rating: 3322, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1992-08-16, Rating: 3324, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 大竹英雄, Date: 1992-08-13, Rating: 3324, Black and White: 执黑, Result: 负, Opponent: 大平修三
Player: 大竹英雄, Date: 1992-08-06, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 大竹英雄, Date: 1992-08-03, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 大竹英雄, Date: 1992-08-01, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 大竹英雄, Date: 1992-07-23, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 大竹英雄, Date: 1992-07-17, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 大竹英雄, Date: 1992-07-15, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 陈嘉锐
Player: 大竹英雄, Date: 1992-07-06, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 大竹英雄, Date: 1992-07-04, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 大竹英雄, Date: 1992-07-02, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 大竹英雄, Date: 1992-06-11, Rating: 3324, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 大竹英雄, Date: 1992-06-08, Rating: 3324, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 大竹英雄, Date: 1992-06-06, Rating: 3324, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 大竹英雄, Date: 1992-05-28, Rating: 3324, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 大竹英雄, Date: 1992-05-25, Rating: 3323, Black and White: 执黑, Result: 胜, Opponent: 加纳嘉德
Player: 大竹英雄, Date: 1992-05-21, Rating: 3323, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 大竹英雄, Date: 1992-04-30, Rating: 3322, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 大竹英雄, Date: 1992-04-23, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 坂口隆三
Player: 大竹英雄, Date: 1992-04-16, Rating: 3321, Black and White: 执黑, Result: 胜, Opponent: 岩田达明
Player: 大竹英雄, Date: 1992-04-09, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 大竹英雄, Date: 1992-04-06, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 大竹英雄, Date: 1992-04-04, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 阿基鲁尔
Player: 大竹英雄, Date: 1992-03-19, Rating: 3319, Black and White: 执白, Result: 负, Opponent: 今村俊也
Player: 大竹英雄, Date: 1992-03-12, Rating: 3318, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 大竹英雄, Date: 1992-03-02, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 大竹英雄, Date: 1992-02-27, Rating: 3317, Black and White: 执白, Result: 负, Opponent: 陈嘉锐
Player: 大竹英雄, Date: 1992-02-20, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 白石裕
Player: 大竹英雄, Date: 1992-02-13, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 藤泽秀行
Player: 大竹英雄, Date: 1992-02-06, Rating: 3316, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 大竹英雄, Date: 1992-01-09, Rating: 3314, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 徐奉洙, Date: 1992-12-28, Rating: 3304, Black and White: 执黑, Result: 负, Opponent: 金秀壮
Player: 徐奉洙, Date: 1992-12-21, Rating: 3305, Black and White: 执黑, Result: 胜, Opponent: 金秀壮
Player: 徐奉洙, Date: 1992-12-17, Rating: 3306, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-12-07, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-12-02, Rating: 3307, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-11-30, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 徐奉洙, Date: 1992-11-27, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 徐奉洙, Date: 1992-11-25, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 徐奉洙, Date: 1992-11-23, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 徐奉洙, Date: 1992-11-19, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-11-13, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 张秀英
Player: 徐奉洙, Date: 1992-11-11, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-11-09, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-10-30, Rating: 3310, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-10-26, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 韩铁均
Player: 徐奉洙, Date: 1992-10-23, Rating: 3310, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-10-20, Rating: 3310, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-10-17, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-10-14, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-10-12, Rating: 3310, Black and White: 执黑, Result: 胜, Opponent: 丁铉山
Player: 徐奉洙, Date: 1992-10-09, Rating: 3310, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1992-09-30, Rating: 3309, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-09-17, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 金秀壮
Player: 徐奉洙, Date: 1992-09-07, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 姜勋(大)
Player: 徐奉洙, Date: 1992-09-04, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 金日焕
Player: 徐奉洙, Date: 1992-09-02, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 张秀英
Player: 徐奉洙, Date: 1992-08-31, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 郑寿铉
Player: 徐奉洙, Date: 1992-08-27, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-08-27, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-08-20, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 黄元俊
Player: 徐奉洙, Date: 1992-08-10, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-07-29, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 徐奉洙, Date: 1992-07-27, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 徐奉洙, Date: 1992-07-17, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 徐奉洙, Date: 1992-07-15, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 徐奉洙, Date: 1992-07-13, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 郑铭煌
Player: 徐奉洙, Date: 1992-07-09, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-07-02, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 林宣根
Player: 徐奉洙, Date: 1992-07-01, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 姜勋(大)
Player: 徐奉洙, Date: 1992-06-27, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-06-16, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 金寅
Player: 徐奉洙, Date: 1992-06-12, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1992-06-09, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-05-21, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 许壮会
Player: 徐奉洙, Date: 1992-05-18, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1992-05-07, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-04-24, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 丁铉山
Player: 徐奉洙, Date: 1992-04-14, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 金坐基
Player: 徐奉洙, Date: 1992-04-09, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 张秀英
Player: 徐奉洙, Date: 1992-04-06, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 徐奉洙, Date: 1992-04-04, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 徐奉洙, Date: 1992-03-21, Rating: 3307, Black and White: 执黑, Result: 胜, Opponent: 赵大贤
Player: 徐奉洙, Date: 1992-03-10, Rating: 3306, Black and White: 执黑, Result: 胜, Opponent: 朴映璨
Player: 徐奉洙, Date: 1992-03-03, Rating: 3306, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 徐奉洙, Date: 1992-02-24, Rating: 3306, Black and White: 执黑, Result: 负, Opponent: 梁宰豪
Player: 徐奉洙, Date: 1992-02-09, Rating: 3305, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 徐奉洙, Date: 1992-02-08, Rating: 3305, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 徐奉洙, Date: 1992-01-30, Rating: 3305, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 徐奉洙, Date: 1992-01-21, Rating: 3304, Black and White: 执黑, Result: 负, Opponent: 郑寿铉
Player: 徐奉洙, Date: 1992-01-13, Rating: 3303, Black and White: 执黑, Result: 胜, Opponent: 刘丙虎
Player: 徐奉洙, Date: 1992-01-10, Rating: 3303, Black and White: 执白, Result: 负, Opponent: 高在熙
Player: 徐奉洙, Date: 1992-01-06, Rating: 3303, Black and White: 执白, Result: 胜, Opponent: 洪钟贤
Player: 依田纪基, Date: 1992-12-24, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 1992-12-14, Rating: 3320, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 依田纪基, Date: 1992-12-13, Rating: 3320, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 依田纪基, Date: 1992-11-26, Rating: 3318, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 依田纪基, Date: 1992-10-29, Rating: 3316, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 依田纪基, Date: 1992-10-15, Rating: 3315, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 依田纪基, Date: 1992-09-24, Rating: 3314, Black and White: 执黑, Result: 胜, Opponent: 坂田荣男
Player: 依田纪基, Date: 1992-09-17, Rating: 3313, Black and White: 执黑, Result: 负, Opponent: 小松英树
Player: 依田纪基, Date: 1992-09-03, Rating: 3312, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 依田纪基, Date: 1992-08-27, Rating: 3312, Black and White: 执白, Result: 胜, Opponent: 桥本昌二
Player: 依田纪基, Date: 1992-08-19, Rating: 3312, Black and White: 执白, Result: 胜, Opponent: 石田芳夫
Player: 依田纪基, Date: 1992-08-13, Rating: 3311, Black and White: 执黑, Result: 胜, Opponent: 神田英
Player: 依田纪基, Date: 1992-08-06, Rating: 3311, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 依田纪基, Date: 1992-07-29, Rating: 3310, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 依田纪基, Date: 1992-07-27, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 林宣根
Player: 依田纪基, Date: 1992-07-23, Rating: 3310, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 依田纪基, Date: 1992-07-21, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 郑弘
Player: 依田纪基, Date: 1992-07-15, Rating: 3310, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 依田纪基, Date: 1992-07-13, Rating: 3310, Black and White: 执白, Result: 胜, Opponent: 吴淞笙
Player: 依田纪基, Date: 1992-07-09, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 依田纪基, Date: 1992-07-02, Rating: 3309, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 依田纪基, Date: 1992-06-25, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 依田纪基, Date: 1992-06-11, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 宫泽吾朗
Player: 依田纪基, Date: 1992-05-28, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 依田纪基, Date: 1992-05-07, Rating: 3305, Black and White: 执白, Result: 胜, Opponent: 淡路修三
Player: 依田纪基, Date: 1992-04-23, Rating: 3304, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 依田纪基, Date: 1992-04-16, Rating: 3304, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 依田纪基, Date: 1992-04-04, Rating: 3303, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 依田纪基, Date: 1992-04-01, Rating: 3303, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 依田纪基, Date: 1992-03-26, Rating: 3302, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 依田纪基, Date: 1992-03-05, Rating: 3300, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 依田纪基, Date: 1992-02-22, Rating: 3299, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 依田纪基, Date: 1992-02-13, Rating: 3298, Black and White: 执黑, Result: 胜, Opponent: 岩田达明
Player: 依田纪基, Date: 1992-01-16, Rating: 3296, Black and White: 执黑, Result: 负, Opponent: 武宫正树
Player: 山城宏, Date: 1992-12-24, Rating: 3277, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 山城宏, Date: 1992-12-09, Rating: 3278, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 山城宏, Date: 1992-12-05, Rating: 3278, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 山城宏, Date: 1992-12-03, Rating: 3278, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 山城宏, Date: 1992-11-30, Rating: 3278, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 山城宏, Date: 1992-11-26, Rating: 3279, Black and White: 执黑, Result: 负, Opponent: 小县真树
Player: 山城宏, Date: 1992-11-19, Rating: 3279, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 山城宏, Date: 1992-11-09, Rating: 3280, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 山城宏, Date: 1992-11-05, Rating: 3281, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 山城宏, Date: 1992-10-29, Rating: 3281, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 山城宏, Date: 1992-10-22, Rating: 3282, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 山城宏, Date: 1992-10-15, Rating: 3282, Black and White: 执白, Result: 负, Opponent: 羽根泰正
Player: 山城宏, Date: 1992-10-08, Rating: 3283, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 山城宏, Date: 1992-09-24, Rating: 3284, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 山城宏, Date: 1992-09-13, Rating: 3284, Black and White: 执黑, Result: 胜, Opponent: 苑田勇一
Player: 山城宏, Date: 1992-09-10, Rating: 3284, Black and White: 执白, Result: 胜, Opponent: 今村善彰
Player: 山城宏, Date: 1992-09-03, Rating: 3285, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 山城宏, Date: 1992-08-20, Rating: 3285, Black and White: 执黑, Result: 负, Opponent: 小松英树
Player: 山城宏, Date: 1992-08-12, Rating: 3286, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 山城宏, Date: 1992-08-06, Rating: 3286, Black and White: 执黑, Result: 胜, Opponent: 小县真树
Player: 山城宏, Date: 1992-07-30, Rating: 3287, Black and White: 执白, Result: 胜, Opponent: 榊原章二
Player: 山城宏, Date: 1992-07-23, Rating: 3287, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 山城宏, Date: 1992-07-09, Rating: 3287, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 山城宏, Date: 1992-06-04, Rating: 3288, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 山城宏, Date: 1992-05-07, Rating: 3289, Black and White: 执白, Result: 胜, Opponent: 伊藤诚
Player: 山城宏, Date: 1992-04-30, Rating: 3289, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 山城宏, Date: 1992-04-09, Rating: 3289, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 山城宏, Date: 1992-04-02, Rating: 3288, Black and White: 执白, Result: 胜, Opponent: 羽根泰正
Player: 山城宏, Date: 1992-03-26, Rating: 3288, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 山城宏, Date: 1992-03-18, Rating: 3288, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 山城宏, Date: 1992-03-11, Rating: 3287, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 山城宏, Date: 1992-02-26, Rating: 3287, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 山城宏, Date: 1992-02-19, Rating: 3287, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 山城宏, Date: 1992-02-17, Rating: 3286, Black and White: 执黑, Result: 负, Opponent: 淡路修三
Player: 山城宏, Date: 1992-02-13, Rating: 3286, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 山城宏, Date: 1992-02-05, Rating: 3286, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 山城宏, Date: 1992-02-03, Rating: 3286, Black and White: 执黑, Result: 胜, Opponent: 黄孟正
Player: 山城宏, Date: 1992-01-29, Rating: 3286, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 山城宏, Date: 1992-01-16, Rating: 3286, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 武宫正树, Date: 1992-12-03, Rating: 3262, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 武宫正树, Date: 1992-11-19, Rating: 3263, Black and White: 执黑, Result: 胜, Opponent: 金岛忠
Player: 武宫正树, Date: 1992-10-29, Rating: 3265, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 武宫正树, Date: 1992-09-10, Rating: 3267, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 武宫正树, Date: 1992-09-03, Rating: 3268, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 武宫正树, Date: 1992-08-27, Rating: 3269, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 武宫正树, Date: 1992-08-23, Rating: 3269, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 武宫正树, Date: 1992-08-21, Rating: 3269, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 武宫正树, Date: 1992-08-06, Rating: 3269, Black and White: 执白, Result: 负, Opponent: 淡路修三
Player: 武宫正树, Date: 1992-07-29, Rating: 3270, Black and White: 执黑, Result: 负, Opponent: 金秀壮
Player: 武宫正树, Date: 1992-07-17, Rating: 3270, Black and White: 执黑, Result: 负, Opponent: 徐奉洙
Player: 武宫正树, Date: 1992-07-15, Rating: 3271, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 武宫正树, Date: 1992-07-02, Rating: 3272, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 武宫正树, Date: 1992-06-25, Rating: 3272, Black and White: 执黑, Result: 胜, Opponent: 酒井猛
Player: 武宫正树, Date: 1992-06-18, Rating: 3272, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 武宫正树, Date: 1992-06-15, Rating: 3273, Black and White: 执白, Result: 负, Opponent: 石田芳夫
Player: 武宫正树, Date: 1992-05-14, Rating: 3274, Black and White: 执黑, Result: 负, Opponent: 岩田达明
Player: 武宫正树, Date: 1992-05-07, Rating: 3275, Black and White: 执白, Result: 胜, Opponent: 藤泽秀行
Player: 武宫正树, Date: 1992-04-16, Rating: 3276, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 武宫正树, Date: 1992-04-06, Rating: 3277, Black and White: 执黑, Result: 负, Opponent: 刘小光
Player: 武宫正树, Date: 1992-04-02, Rating: 3277, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 武宫正树, Date: 1992-03-26, Rating: 3278, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 武宫正树, Date: 1992-03-19, Rating: 3278, Black and White: 执黑, Result: 负, Opponent: 石田芳夫
Player: 武宫正树, Date: 1992-03-12, Rating: 3279, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 武宫正树, Date: 1992-03-05, Rating: 3280, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 武宫正树, Date: 1992-02-27, Rating: 3280, Black and White: 执黑, Result: 胜, Opponent: 东野弘昭
Player: 武宫正树, Date: 1992-02-20, Rating: 3280, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 武宫正树, Date: 1992-01-16, Rating: 3283, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 片冈聪, Date: 1992-12-24, Rating: 3276, Black and White: 执黑, Result: 负, Opponent: 山城宏
Player: 片冈聪, Date: 1992-12-10, Rating: 3276, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 片冈聪, Date: 1992-12-03, Rating: 3275, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 片冈聪, Date: 1992-10-29, Rating: 3275, Black and White: 执黑, Result: 胜, Opponent: 大平修三
Player: 片冈聪, Date: 1992-10-22, Rating: 3275, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 片冈聪, Date: 1992-10-08, Rating: 3275, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 片冈聪, Date: 1992-09-17, Rating: 3274, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 片冈聪, Date: 1992-08-30, Rating: 3273, Black and White: 执白, Result: 负, Opponent: 大平修三
Player: 片冈聪, Date: 1992-07-23, Rating: 3273, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 片冈聪, Date: 1992-05-28, Rating: 3272, Black and White: 执黑, Result: 胜, Opponent: 円田秀树
Player: 片冈聪, Date: 1992-04-30, Rating: 3271, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 片冈聪, Date: 1992-04-23, Rating: 3271, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 片冈聪, Date: 1992-04-16, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 藤泽一就
Player: 片冈聪, Date: 1992-04-09, Rating: 3271, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 片冈聪, Date: 1992-04-02, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 片冈聪, Date: 1992-03-19, Rating: 3271, Black and White: 执白, Result: 胜, Opponent: 桥本昌二
Player: 片冈聪, Date: 1992-03-12, Rating: 3271, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 片冈聪, Date: 1992-03-05, Rating: 3271, Black and White: 执黑, Result: 胜, Opponent: 今村善彰
Player: 片冈聪, Date: 1992-02-10, Rating: 3271, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 片冈聪, Date: 1992-01-23, Rating: 3271, Black and White: 执白, Result: 负, Opponent: 小松英树
Player: 刘小光, Date: 1992-10-15, Rating: 3284, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 刘小光, Date: 1992-08-01, Rating: 3278, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 刘小光, Date: 1992-07-04, Rating: 3275, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 刘小光, Date: 1992-06-12, Rating: 3273, Black and White: 执白, Result: 负, Opponent: 吴肇毅
Player: 刘小光, Date: 1992-06-06, Rating: 3273, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 刘小光, Date: 1992-04-06, Rating: 3268, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 刘小光, Date: 1992-04-04, Rating: 3267, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 刘小光, Date: 1992-02-20, Rating: 3262, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 刘小光, Date: 1992-02-18, Rating: 3262, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 刘小光, Date: 1992-02-16, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 梁伟棠
Player: 刘小光, Date: 1992-02-07, Rating: 3261, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 石田芳夫, Date: 1992-12-24, Rating: 3212, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 石田芳夫, Date: 1992-11-19, Rating: 3213, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 石田芳夫, Date: 1992-10-15, Rating: 3214, Black and White: 执黑, Result: 负, Opponent: 土田正光
Player: 石田芳夫, Date: 1992-10-08, Rating: 3214, Black and White: 执白, Result: 负, Opponent: 小县真树
Player: 石田芳夫, Date: 1992-10-01, Rating: 3215, Black and White: 执黑, Result: 负, Opponent: 陈嘉锐
Player: 石田芳夫, Date: 1992-09-03, Rating: 3218, Black and White: 执白, Result: 负, Opponent: 赵治勋
